  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.006894     0.0000   0.9917
     2   -193.001994     3.0745   0.0055
     3   -193.001284     3.5202   0.0026
     4   -192.997245     6.0548   0.0000
     5   -192.997208     6.0778   0.0000
     6   -192.996767     6.3550   0.0000
     7   -192.996244     6.6831   0.0000
     8   -192.995585     7.0962   0.0000
     9   -192.995351     7.2435   0.0000
     10  -192.994981     7.4756   0.0000
     11  -192.994692     7.6570   0.0000
     12  -192.994517     7.7664   0.0000
     13  -192.994217     7.9549   0.0000
     14  -192.993777     8.2308   0.0000
     15  -192.993604     8.3395   0.0000
     16  -192.993524     8.3898   0.0000
     17  -192.993196     8.5954   0.0000
     18  -192.992532     9.0119   0.0000
     19  -192.992303     9.1559   0.0000
     20  -192.991836     9.4491   0.0000

Ensemble free energy [Eh]:     -193.0069016529
