  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      562.56    300.60     38.21     45.05    448.12
  2      563.28    309.04     38.17     45.05    446.33
  3      563.31    305.78     38.18     45.05    447.33
  4      562.75    309.98     38.12     45.05    445.53
  5      562.05    310.42     38.25     45.05    444.66
  6      563.01    311.09     38.15     45.05    445.45
  7      562.74    310.60     38.20     45.05    445.31
  8      563.27    314.88     38.16     45.05    444.58
  9      563.65    314.77     38.16     45.05    444.99
  10      562.46    316.41     38.37     45.05    443.25
  11      562.75    310.48     38.17     45.05    445.37
  12      562.69    315.00     38.11     45.05    443.98
  13      563.33    311.21     38.06     45.05    445.77
  14      563.06    309.64     38.17     45.05    445.93
  15      562.95    314.73     38.21     45.05    444.29
  16      562.84    311.34     38.09     45.05    445.23
  17      562.98    308.12     38.04     45.05    446.34
  18      562.93    309.25     38.17     45.05    445.92
  19      563.06    312.90     38.35     45.05    444.91
  20      562.88    311.15     38.19     45.05    445.29
