  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     3339.22   1836.21     47.02     50.38   2762.72
  2     3340.52   1808.18     46.96     50.38   2772.39
  3     3341.32   1813.45     46.98     50.38   2771.61
  4     3341.07   1829.91     47.08     50.38   2766.43
  5     3340.63   1824.05     47.02     50.38   2767.76
  6     3340.70   1813.68     47.00     50.38   2770.91
  7     3342.10   1827.41     47.01     50.38   2768.22
  8     3340.07   1838.59     46.99     50.38   2762.87
  9     3341.22   1816.88     47.00     50.38   2770.49
  10     3340.23   1851.62     47.03     50.38   2759.12
  11     3341.06   1842.21     47.01     50.38   2762.77
  12     3339.99   1832.34     46.98     50.38   2764.65
  13     3341.01   1797.32     47.00     50.38   2776.11
  14     3338.98   1831.84     47.01     50.38   2763.78
  15     3340.39   1841.43     46.97     50.38   2762.34
  16     3341.61   1819.01     46.97     50.38   2770.25
  17     3340.99   1830.11     47.03     50.38   2766.30
  18     3341.55   1813.04     46.98     50.38   2771.97
  19     3339.29   1839.39     46.96     50.38   2761.85
  20     3340.77   1833.98     47.00     50.38   2764.94
