  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.700453     0.0000   0.6008
     2   -152.699120     0.8366   0.1464
     3   -152.698961     0.9359   0.1238
     4   -152.698835     1.0154   0.1082
     5   -152.696942     2.2034   0.0146
     6   -152.695194     3.3000   0.0023
     7   -152.694535     3.7138   0.0011
     8   -152.694387     3.8066   0.0010
     9   -152.694279     3.8740   0.0009
     10  -152.693084     4.6244   0.0002
     11  -152.692964     4.6994   0.0002
     12  -152.692928     4.7220   0.0002
     13  -152.692787     4.8107   0.0002
     14  -152.692001     5.3036   0.0001
     15  -152.690750     6.0886   0.0000
     16  -152.688550     7.4691   0.0000
     17  -152.688207     7.6845   0.0000
     18  -152.688161     7.7135   0.0000
     19  -152.686509     8.7500   0.0000
     20  -152.685338     9.4845   0.0000

Ensemble free energy [Eh]:     -152.7009339930
