   #   Energy       Run. Aver.   Diff / au.
    1 -440.78189289  -0.70243058  -0.70243058
    2 -397.99886289  -1.01955633  -0.31712575
    3 -390.21132909  -0.99269322   0.02686310
    4 -385.59061689  -0.89142357   0.10126966
    5 -384.70224733  -0.81549732   0.07592625
    6 -388.57615229  -0.77013263   0.04536469
    7 -389.79267432  -0.74237217   0.02776046
    8 -391.32100350  -0.72405680   0.01831537
    9 -392.30014591  -0.71103434   0.01302246
   10 -395.11469343  -0.70159418   0.00944015
   11 -395.27713057  -0.69421962   0.00737456
   12 -396.94829964  -0.68846822   0.00575141
   13 -395.97518304  -0.68360721   0.00486101
   14 -391.34270474  -0.67897693   0.00463028
   15 -390.60043303  -0.67490053   0.00407639
   16 -392.20295679  -0.67152792   0.00337261
   17 -395.55368078  -0.66890759   0.00262033
   18 -389.53675703  -0.66608750   0.00282009
   19 -384.18532750  -0.66310490   0.00298260
   20 -381.68056803  -0.66021285   0.00289204
   21 -383.42928807  -0.65773326   0.00247960
   22 -382.73592383  -0.65544761   0.00228565
   23 -387.68898607  -0.65371232   0.00173529
   24 -387.99515615  -0.65216490   0.00154742
   25 -387.82630666  -0.65073803   0.00142687
   26 -391.41672103  -0.64964561   0.00109241
   27 -390.58860354  -0.64859763   0.00104798
   28 -390.65855257  -0.64763007   0.00096756
   29 -389.36117918  -0.64666072   0.00096935
   30 -389.36149403  -0.64575595   0.00090477
   31 -390.33836140  -0.64496186   0.00079410
   32 -390.25443319  -0.64421667   0.00074519
   33 -391.48962451  -0.64357777   0.00063889
   34 -391.11875196  -0.64296221   0.00061557
   35 -392.46317405  -0.64244369   0.00051851
   36 -388.86058294  -0.64179721   0.00064649
   37 -389.78661592  -0.64122209   0.00057511
   38 -390.75406425  -0.64071970   0.00050240
   39 -391.53095732  -0.64027667   0.00044302
   40 -391.15827773  -0.63984244   0.00043423
   41 -393.72416077  -0.63952933   0.00031311
   42 -394.15731266  -0.63925046   0.00027888
   43 -394.25836768  -0.63898909   0.00026137
   44 -394.56096592  -0.63875096   0.00023813
   45 -395.25654163  -0.63854857   0.00020239
