  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      747.61    436.74     39.92     45.94    591.80
  2      748.19    421.87     39.70     45.94    596.87
  3      748.07    423.05     39.81     45.94    596.38
  4      748.06    422.70     39.70     45.94    596.50
  5      747.60    434.80     40.06     45.94    592.33
  6      748.31    416.29     39.57     45.94    598.70
  7      748.14    424.13     39.76     45.94    596.13
  8      748.10    426.01     39.73     45.94    595.55
  9      747.99    435.66     39.72     45.94    592.56
  10      748.32    416.52     39.75     45.94    598.59
  11      748.33    419.67     39.80     45.94    597.64
  12      748.42    421.65     39.61     45.94    597.21
  13      748.22    419.64     39.59     45.94    597.60
  14      748.49    426.43     39.69     45.94    595.83
  15      748.05    430.35     39.80     45.94    594.18
  16      748.39    425.83     39.74     45.94    595.89
  17      748.51    417.86     39.57     45.94    598.43
  18      748.12    428.23     39.61     45.94    594.94
  19      748.61    415.78     39.67     45.94    599.12
  20      748.36    425.64     39.57     45.94    595.96
