  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.550015     0.0000   1.0000
     2   -320.539295     6.7270   0.0000
     3   -320.537930     7.5839   0.0000
     4   -320.537880     7.6149   0.0000
     5   -320.537603     7.7889   0.0000
     6   -320.536580     8.4308   0.0000
     7   -320.535302     9.2327   0.0000
     8   -320.534812     9.5406   0.0000
     9   -320.534119     9.9750   0.0000
     10  -320.533006     ******   0.0000
     11  -320.531665     ******   0.0000
     12  -320.531318     ******   0.0000
     13  -320.531268     ******   0.0000
     14  -320.530963     ******   0.0000
     15  -320.530790     ******   0.0000
     16  -320.530117     ******   0.0000
     17  -320.529814     ******   0.0000
     18  -320.529273     ******   0.0000
     19  -320.528824     ******   0.0000
     20  -320.528093     ******   0.0000

Ensemble free energy [Eh]:     -320.5500153880
