   #   Energy       Run. Aver.   Diff / au.
    1 -424.59738681  -0.67663893  -0.67663893
    2 -382.78692321  -0.98164380  -0.30500486
    3 -369.86144711  -0.95256804   0.02907575
    4 -367.64711567  -0.85362782   0.09894022
    5 -370.80229612  -0.78129641   0.07233141
    6 -372.00455002  -0.73782960   0.04346682
    7 -378.62731325  -0.71241311   0.02541649
    8 -378.40041694  -0.69556183   0.01685128
    9 -383.70913209  -0.68434697   0.01121486
   10 -381.37867478  -0.67556734   0.00877963
   11 -378.30353272  -0.66815989   0.00740745
   12 -379.86072508  -0.66230815   0.00585173
   13 -380.69227101  -0.65757829   0.00472986
   14 -383.39668880  -0.65391210   0.00366619
   15 -387.17699896  -0.65120726   0.00270484
   16 -389.25233908  -0.64910732   0.00209994
   17 -392.26442683  -0.64757237   0.00153495
   18 -390.09212621  -0.64604703   0.00152533
   19 -392.63879638  -0.64489637   0.00115067
   20 -391.72691258  -0.64380684   0.00108953
   21 -392.16459450  -0.64285720   0.00094964
   22 -394.93949771  -0.64220126   0.00065594
   23 -394.18214199  -0.64156265   0.00063861
   24 -393.17653790  -0.64091121   0.00065144
   25 -394.19612756  -0.64037636   0.00053485
