   #   Energy       Run. Aver.   Diff / au.
    1 -422.84173590  -0.67384113  -0.67384113
    2 -379.58051601  -0.97629112  -0.30245000
    3 -368.31414343  -0.94732604   0.02896508
    4 -367.36213889  -0.84961045   0.09771559
    5 -375.45157116  -0.77980927   0.06980119
    6 -376.44297889  -0.73819086   0.04161841
    7 -376.05580824  -0.71240139   0.02578946
    8 -377.56690718  -0.69533892   0.01706247
    9 -381.83236875  -0.68379305   0.01154587
   10 -383.33398992  -0.67534731   0.00844574
   11 -380.95109483  -0.66837378   0.00697354
   12 -380.24712904  -0.66259169   0.00578208
   13 -381.93454999  -0.65799766   0.00459403
   14 -387.10161817  -0.65473294   0.00326472
   15 -386.06219079  -0.65188171   0.00285123
   16 -387.67051333  -0.64957292   0.00230880
   17 -387.40553506  -0.64754281   0.00203010
   18 -389.17616656  -0.64591052   0.00163229
   19 -390.82887694  -0.64460960   0.00130092
   20 -390.97730094  -0.64346717   0.00114243
   21 -391.10051957  -0.64245044   0.00101673
   22 -394.96836001  -0.64181203   0.00063841
   23 -394.38552667  -0.64120520   0.00060683
   24 -394.53033035  -0.64065986   0.00054533
   25 -393.69204161  -0.64010718   0.00055268
   26 -395.55595907  -0.63971097   0.00039621
   27 -394.95353125  -0.63931435   0.00039662
   28 -395.29698258  -0.63896560   0.00034876
   29 -395.01715947  -0.63862717   0.00033843
   30 -393.93329310  -0.63825407   0.00037310
   31 -392.69107840  -0.63784006   0.00041401
   32 -392.57419843  -0.63744483   0.00039523
   33 -393.04802930  -0.63709701   0.00034782
   34 -392.40620415  -0.63674095   0.00035605
   35 -392.99749506  -0.63643193   0.00030902
   36 -394.24216684  -0.63619649   0.00023545
   37 -394.07462395  -0.63596854   0.00022795
   38 -394.50414540  -0.63577079   0.00019774
   39 -394.35791848  -0.63557799   0.00019280
   40 -393.86144370  -0.63537518   0.00020282
   41 -393.95698844  -0.63518572   0.00018945
   42 -392.81400250  -0.63496224   0.00022348
   43 -392.89268105  -0.63475127   0.00021096
   44 -393.58394816  -0.63457522   0.00017605
   45 -393.56923229  -0.63440725   0.00016797
   46 -393.84144540  -0.63425618   0.00015107
   47 -391.60376002  -0.63403603   0.00022015
   48 -391.21851054  -0.63381083   0.00022521
   49 -391.72335460  -0.63361113   0.00019970
   50 -391.98745236  -0.63342835   0.00018278
   51 -391.99843530  -0.63325341   0.00017494
   52 -391.94317260  -0.63308365   0.00016975
   53 -391.81453249  -0.63291653   0.00016712
   54 -390.75976917  -0.63272453   0.00019201
   55 -390.90011708  -0.63254312   0.00018141
   56 -390.93206145  -0.63236928   0.00017383
   57 -390.52512056  -0.63219030   0.00017898
   58 -389.92004798  -0.63200078   0.00018952
   59 -390.65375301  -0.63183733   0.00016346
   60 -391.28408725  -0.63169649   0.00014083
   61 -391.91862560  -0.63157723   0.00011927
   62 -391.64627612  -0.63145515   0.00012207
   63 -391.46785298  -0.63133240   0.00012275
   64 -390.52310281  -0.63118994   0.00014245
   65 -390.60372795  -0.63105355   0.00013640
   66 -390.83244519  -0.63092690   0.00012665
   67 -390.50786548  -0.63079645   0.00013044
   68 -391.01973280  -0.63068179   0.00011467
   69 -389.32775786  -0.63053160   0.00015019
   70 -389.42449883  -0.63038739   0.00014421
   71 -390.11172865  -0.63026275   0.00012463
   72 -389.92291129  -0.63013768   0.00012508
   73 -390.28042290  -0.63002382   0.00011385
   74 -391.30802870  -0.62993532   0.00008850
   75 -390.89410500  -0.62984073   0.00009459
   76 -391.15359313  -0.62975399   0.00008674
   77 -392.23477266  -0.62969198   0.00006201
   78 -391.51995294  -0.62961727   0.00007471
   79 -391.77319928  -0.62954940   0.00006787
   80 -391.80207138  -0.62948389   0.00006551
   81 -392.11087843  -0.62942610   0.00005779
   82 -392.01323383  -0.62936791   0.00005818
   83 -392.78481411  -0.62932594   0.00004197
   84 -392.72856108  -0.62928409   0.00004185
   85 -392.95958972  -0.62924756   0.00003653
   86 -392.34348655  -0.62920053   0.00004704
   87 -392.32782094  -0.62915417   0.00004636
   88 -392.85326237  -0.62911838   0.00003578
   89 -392.62792956  -0.62907948   0.00003890
   90 -396.36251969  -0.62910754  -0.00002806
