  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.575688     0.0000   0.9968
     2   -891.569494     3.8869   0.0014
     3   -891.569488     3.8907   0.0014
     4   -891.567897     4.8892   0.0003
     5   -891.567099     5.3896   0.0001
     6   -891.564855     6.7977   0.0000
     7   -891.563016     7.9521   0.0000
     8   -891.560433     9.5728   0.0000
     9   -891.560001     9.8440   0.0000
     10  -891.556567     ******   0.0000
     11  -891.556155     ******   0.0000
     12  -891.555578     ******   0.0000
     13  -891.555275     ******   0.0000
     14  -891.555234     ******   0.0000
     15  -891.553645     ******   0.0000
     16  -891.551894     ******   0.0000
     17  -891.551506     ******   0.0000
     18  -891.548158     ******   0.0000
     19  -891.546895     ******   0.0000
     20  -891.546843     ******   0.0000
     21  -891.545059     ******   0.0000
     22  -891.544273     ******   0.0000
     23  -891.544237     ******   0.0000
     24  -891.543638     ******   0.0000
     25  -891.541314     ******   0.0000
     26  -891.541042     ******   0.0000
     27  -891.537397     ******   0.0000
     28  -891.536365     ******   0.0000
     29  -891.534279     ******   0.0000
     30  -891.533654     ******   0.0000
     31  -891.533170     ******   0.0000
     32  -891.533125     ******   0.0000
     33  -891.532761     ******   0.0000
     34  -891.532053     ******   0.0000
     35  -891.531476     ******   0.0000
     36  -891.531174     ******   0.0000
     37  -891.530911     ******   0.0000
     38  -891.530308     ******   0.0000
     39  -891.529835     ******   0.0000
     40  -891.528343     ******   0.0000
     41  -891.528127     ******   0.0000
     42  -891.527075     ******   0.0000
     43  -891.526571     ******   0.0000
     44  -891.525634     ******   0.0000
     45  -891.523336     ******   0.0000
     46  -891.520998     ******   0.0000
     47  -891.519248     ******   0.0000
     48  -891.518190     ******   0.0000
     49  -891.517346     ******   0.0000
     50  -891.514500     ******   0.0000
     51  -891.514308     ******   0.0000
     52  -891.510215     ******   0.0000
