  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.082612     0.0000   0.6502
     2   -229.081495     0.7006   0.1993
     3   -229.080840     1.1119   0.0995
     4   -229.079624     1.8748   0.0275
     5   -229.078772     2.4098   0.0111
     6   -229.078144     2.8038   0.0057
     7   -229.077675     3.0977   0.0035
     8   -229.076611     3.7655   0.0011
     9   -229.076413     3.8895   0.0009
     10  -229.075704     4.3345   0.0004
     11  -229.075503     4.4611   0.0003
     12  -229.075408     4.5206   0.0003
     13  -229.073029     6.0131   0.0000
     14  -229.071872     6.7391   0.0000
     15  -229.070108     7.8462   0.0000
     16  -229.069064     8.5017   0.0000
     17  -229.068546     8.8263   0.0000
     18  -229.068387     8.9260   0.0000
     19  -229.065286     ******   0.0000
     20  -229.059028     ******   0.0000

Ensemble free energy [Eh]:     -229.0830182697
