   #           Energy [Eh]      SASA
No   1     -178.1556484929     2683.5
No   2     -178.1573981165     2687.4
No   3     -178.1561239402     2668.6
No   4     -178.1577801184     2575.9
No   5     -178.1499361374     2743.3
No   6     -178.1356759863     2807.1
No   7     -178.1428813543     2676.0
No   8     -178.1513961712     2673.9
No   9     -178.1506068481     2601.5
No  10     -178.1545008811     2589.3
No  11     -178.1499194149     2613.3
No  12     -178.1367033254     2833.9
No  13     -178.1488609252     2585.2
No  14     -178.1475679980     2676.4
No  15     -178.1442863635     2539.5
No  16     -178.1579592930     2676.4
No  17     -178.1331503372     2763.5
No  18     -178.1483655775     2546.6
No  19     -178.1417454040     2648.8
No  20     -178.1490304686     2589.7
