  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.157959     0.0000   0.3793
     2   -178.157780     0.1124   0.3137
     3   -178.157398     0.3521   0.2093
     4   -178.156124     1.1517   0.0543
     5   -178.155648     1.4500   0.0328
     6   -178.154501     2.1702   0.0097
     7   -178.151396     4.1184   0.0004
     8   -178.150607     4.6137   0.0002
     9   -178.149936     5.0346   0.0001
     10  -178.149919     5.0451   0.0001
     11  -178.149030     5.6029   0.0000
     12  -178.148861     5.7093   0.0000
     13  -178.148366     6.0201   0.0000
     14  -178.147568     6.5206   0.0000
     15  -178.144286     8.5799   0.0000
     16  -178.142881     9.4616   0.0000
     17  -178.141745     ******   0.0000
     18  -178.136703     ******   0.0000
     19  -178.135676     ******   0.0000
     20  -178.133150     ******   0.0000

Ensemble free energy [Eh]:     -178.1588745992
