  cluster  E_norm [Eh]  De [kcal]    p
     1   -779.014200     0.0000   0.7264
     2   -779.012710     0.9349   0.1499
     3   -779.012528     1.0494   0.1236
     4   -779.004767     5.9195   0.0000
     5   -779.001636     7.8838   0.0000
     6   -778.999257     9.3767   0.0000
     7   -778.998326     9.9611   0.0000
     8   -778.998025     ******   0.0000
     9   -778.996748     ******   0.0000
     10  -778.993195     ******   0.0000
     11  -778.991726     ******   0.0000
     12  -778.990578     ******   0.0000
     13  -778.989889     ******   0.0000
     14  -778.989129     ******   0.0000
     15  -778.988597     ******   0.0000
     16  -778.988450     ******   0.0000
     17  -778.988190     ******   0.0000
     18  -778.988088     ******   0.0000
     19  -778.987656     ******   0.0000
     20  -778.986699     ******   0.0000
     21  -778.985062     ******   0.0000
     22  -778.984023     ******   0.0000
     23  -778.983996     ******   0.0000
     24  -778.983712     ******   0.0000
     25  -778.983589     ******   0.0000
     26  -778.983194     ******   0.0000
     27  -778.983036     ******   0.0000
     28  -778.982743     ******   0.0000
     29  -778.982510     ******   0.0000
     30  -778.982479     ******   0.0000
     31  -778.980583     ******   0.0000
     32  -778.978380     ******   0.0000
     33  -778.978282     ******   0.0000
     34  -778.977781     ******   0.0000
     35  -778.974631     ******   0.0000
     36  -778.974474     ******   0.0000
     37  -778.973742     ******   0.0000
     38  -778.973517     ******   0.0000
     39  -778.971616     ******   0.0000
     40  -778.970649     ******   0.0000
     41  -778.970054     ******   0.0000
     42  -778.967562     ******   0.0000
     43  -778.965717     ******   0.0000
     44  -778.965238     ******   0.0000
     45  -778.964601     ******   0.0000
     46  -778.964051     ******   0.0000
     47  -778.963889     ******   0.0000
     48  -778.963320     ******   0.0000
     49  -778.959295     ******   0.0000
     50  -778.957314     ******   0.0000
     51  -778.957240     ******   0.0000
     52  -778.954971     ******   0.0000
     53  -778.950729     ******   0.0000
