  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.129703     0.0000   0.5299
     2   -178.129351     0.2208   0.3650
     3   -178.127735     1.2354   0.0658
     4   -178.126701     1.8838   0.0220
     5   -178.126255     2.1636   0.0137
     6   -178.124442     3.3014   0.0020
     7   -178.123555     3.8583   0.0008
     8   -178.122575     4.4734   0.0003
     9   -178.121959     4.8596   0.0001
     10  -178.120932     5.5044   0.0000
     11  -178.120929     5.5059   0.0000
     12  -178.120796     5.5892   0.0000
     13  -178.120751     5.6174   0.0000
     14  -178.120483     5.7858   0.0000
     15  -178.120067     6.0470   0.0000
     16  -178.119598     6.3415   0.0000
     17  -178.119461     6.4275   0.0000
     18  -178.114547     9.5111   0.0000
     19  -178.114291     9.6712   0.0000
     20  -178.114286     9.6745   0.0000

Ensemble free energy [Eh]:     -178.1303030790
