   #   Energy       Run. Aver.   Diff / au.
    1 -423.91121091  -0.67554544  -0.67554544
    2 -378.69636328  -0.97729095  -0.30174550
    3 -367.63948039  -0.94739938   0.02989157
    4 -367.00734243  -0.84929248   0.09810689
    5 -375.02818565  -0.77934169   0.06995080
    6 -376.07364084  -0.73767818   0.04166351
    7 -381.90039560  -0.71328607   0.02439210
    8 -384.69845364  -0.69770829   0.01557778
    9 -380.79390543  -0.68588025   0.01182805
   10 -377.37628578  -0.67624815   0.00963210
   11 -380.39403596  -0.66900417   0.00724398
   12 -379.08095775  -0.66299214   0.00601202
   13 -384.04263169  -0.65860804   0.00438410
   14 -386.61994182  -0.65525989   0.00334815
   15 -389.25248948  -0.65270690   0.00255299
   16 -386.08692779  -0.65020745   0.00249945
   17 -384.04521553  -0.64781381   0.00239364
   18 -383.50048445  -0.64564377   0.00217003
   19 -381.39958435  -0.64353772   0.00210605
   20 -384.93016887  -0.64192679   0.00161093
   21 -384.42919995  -0.64045485   0.00147195
   22 -385.65283230  -0.63921167   0.00124318
   23 -385.04600003  -0.63804449   0.00116718
   24 -384.22391777  -0.63692316   0.00112133
   25 -386.13449769  -0.63601516   0.00090800
   26 -386.13786325  -0.63518541   0.00082975
   27 -387.27943047  -0.63448741   0.00069801
   28 -388.38912648  -0.63390712   0.00058029
   29 -387.97551914  -0.63334819   0.00055894
   30 -387.54290748  -0.63280424   0.00054394
   31 -389.80313073  -0.63241207   0.00039217
   32 -389.94757587  -0.63205634   0.00035573
   33 -388.83863983  -0.63166973   0.00038662
   34 -388.76516662  -0.63130150   0.00036823
   35 -388.08837953  -0.63092403   0.00037747
   36 -387.90596888  -0.63055919   0.00036483
   37 -387.20122682  -0.63018406   0.00037513
   38 -386.86660357  -0.62981438   0.00036969
   39 -386.40538255  -0.62944494   0.00036943
   40 -390.29033116  -0.62924876   0.00019618
   41 -390.81975834  -0.62908696   0.00016181
   42 -394.51474058  -0.62907387   0.00001309
   43 -395.73853478  -0.62911021  -0.00003634
   44 -395.83533046  -0.62914952  -0.00003931
   45 -395.68034801  -0.62918167  -0.00003214
   46 -395.03522368  -0.62918991  -0.00000824
   47 -394.15116110  -0.62916731   0.00002259
   48 -394.90304962  -0.62916998  -0.00000267
   49 -396.17855186  -0.62921454  -0.00004456
   50 -396.54856550  -0.62926995  -0.00005541
   51 -396.83826957  -0.62933245  -0.00006250
   52 -396.31509638  -0.62937664  -0.00004420
   53 -396.53287764  -0.62942538  -0.00004873
