  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.234696     0.0000   0.9905
     2   -891.230194     2.8248   0.0084
     3   -891.228204     4.0739   0.0010
     4   -891.225573     5.7246   0.0001
     5   -891.222654     7.5567   0.0000
     6   -891.222038     7.9431   0.0000
     7   -891.220949     8.6265   0.0000
     8   -891.220782     8.7310   0.0000
     9   -891.220747     8.7531   0.0000
     10  -891.218536     ******   0.0000
     11  -891.218529     ******   0.0000
     12  -891.218333     ******   0.0000
     13  -891.217438     ******   0.0000
     14  -891.217409     ******   0.0000
     15  -891.217368     ******   0.0000
     16  -891.215190     ******   0.0000
     17  -891.213911     ******   0.0000
     18  -891.213251     ******   0.0000
     19  -891.210099     ******   0.0000
     20  -891.210038     ******   0.0000

Ensemble free energy [Eh]:     -891.2347049672
