   #           Energy [Eh]      SASA
No   1     -127.2161252820     2149.1
No   2     -127.2065666082     2073.3
No   3     -127.2135473092     2041.4
No   4     -127.2106515072     2045.9
No   5     -127.2127538488     2064.4
No   6     -127.2211969585     2195.0
No   7     -127.2159503853     2171.3
No   8     -127.2084799461     2080.7
No   9     -127.2025024907     2039.3
No  10     -127.2139016837     2159.6
No  11     -127.2173798929     2139.4
No  12     -127.2158627626     2064.8
No  13     -127.2086663555     2073.0
No  14     -127.2058877744     2069.2
No  15     -127.2125835461     2015.9
No  16     -127.1998793009     2126.9
No  17     -127.2115799134     2105.3
No  18     -127.2081597845     2219.4
No  19     -127.2144539266     2207.5
No  20     -127.2107780373     2181.8
