  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1071.55    596.89     41.43     46.96    867.24
  2     1070.78    595.41     41.32     46.96    866.94
  3     1071.08    591.09     41.36     46.96    868.51
  4     1071.13    601.28     41.26     46.96    865.56
  5     1071.43    600.49     41.27     46.96    866.08
  6     1071.06    598.96     41.33     46.96    866.16
  7     1071.77    594.50     41.33     46.96    868.20
  8     1070.84    594.37     41.32     46.96    867.31
  9     1070.64    600.78     41.47     46.96    865.16
  10     1072.16    597.89     41.34     46.96    867.57
  11     1071.33    599.76     41.40     46.96    866.16
  12     1071.27    600.14     41.40     46.96    865.99
  13     1071.32    603.82     41.33     46.96    864.97
  14     1071.43    603.54     41.47     46.96    865.12
  15     1070.96    595.22     41.42     46.96    867.14
  16     1070.55    595.00     41.42     46.96    866.80
  17     1071.61    604.68     41.44     46.96    864.97
  18     1071.35    600.79     41.44     46.96    865.86
  19     1071.11    606.65     41.37     46.96    863.90
  20     1071.11    607.80     41.46     46.96    863.53
