  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.425619     0.0000   0.4822
     2   -356.425076     0.3410   0.2712
     3   -356.424824     0.4989   0.2077
     4   -356.423231     1.4986   0.0384
     5   -356.419039     4.1291   0.0005
     6   -356.416427     5.7682   0.0000
     7   -356.415797     6.1637   0.0000
     8   -356.415356     6.4402   0.0000
     9   -356.414422     7.0265   0.0000
     10  -356.414179     7.1791   0.0000
     11  -356.412967     7.9393   0.0000
     12  -356.412434     8.2742   0.0000
     13  -356.412431     8.2756   0.0000
     14  -356.411310     8.9795   0.0000
     15  -356.409934     9.8430   0.0000
     16  -356.408179     ******   0.0000
     17  -356.406719     ******   0.0000
     18  -356.405239     ******   0.0000
     19  -356.404921     ******   0.0000
     20  -356.403769     ******   0.0000

Ensemble free energy [Eh]:     -356.4263082174
