  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.156432     0.0000   0.8364
     2   -244.154789     1.0306   0.1469
     3   -244.152689     2.3487   0.0159
     4   -244.149247     4.5088   0.0004
     5   -244.148240     5.1407   0.0001
     6   -244.148058     5.2548   0.0001
     7   -244.147431     5.6481   0.0001
     8   -244.146956     5.9465   0.0000
     9   -244.146627     6.1525   0.0000
     10  -244.146237     6.3974   0.0000
     11  -244.145862     6.6329   0.0000
     12  -244.145846     6.6429   0.0000
     13  -244.145661     6.7588   0.0000
     14  -244.145222     7.0343   0.0000
     15  -244.144983     7.1846   0.0000
     16  -244.144820     7.2867   0.0000
     17  -244.143855     7.8920   0.0000
     18  -244.143645     8.0242   0.0000
     19  -244.142576     8.6949   0.0000
     20  -244.142467     8.7630   0.0000
     21  -244.142052     9.0233   0.0000
     22  -244.141826     9.1652   0.0000
     23  -244.141185     9.5679   0.0000
     24  -244.141169     9.5779   0.0000
     25  -244.141049     9.6526   0.0000
     26  -244.140960     9.7088   0.0000
     27  -244.140806     9.8053   0.0000
     28  -244.140777     9.8237   0.0000
     29  -244.140454     ******   0.0000
     30  -244.140450     ******   0.0000
     31  -244.140172     ******   0.0000
     32  -244.140134     ******   0.0000
     33  -244.140130     ******   0.0000
     34  -244.139808     ******   0.0000
     35  -244.139547     ******   0.0000
     36  -244.139147     ******   0.0000
     37  -244.139037     ******   0.0000
     38  -244.139001     ******   0.0000
     39  -244.138744     ******   0.0000
     40  -244.138665     ******   0.0000
     41  -244.138028     ******   0.0000
     42  -244.137296     ******   0.0000
     43  -244.136959     ******   0.0000
     44  -244.136158     ******   0.0000
     45  -244.136152     ******   0.0000
     46  -244.135905     ******   0.0000
     47  -244.135815     ******   0.0000
     48  -244.135543     ******   0.0000
     49  -244.135293     ******   0.0000
     50  -244.135069     ******   0.0000
     51  -244.134908     ******   0.0000
     52  -244.134737     ******   0.0000
     53  -244.134701     ******   0.0000
     54  -244.133948     ******   0.0000
     55  -244.133942     ******   0.0000
     56  -244.133794     ******   0.0000
     57  -244.133691     ******   0.0000
     58  -244.133612     ******   0.0000
     59  -244.133600     ******   0.0000
     60  -244.133328     ******   0.0000
     61  -244.133275     ******   0.0000
     62  -244.132970     ******   0.0000
     63  -244.131827     ******   0.0000
     64  -244.131699     ******   0.0000
     65  -244.131599     ******   0.0000
     66  -244.131318     ******   0.0000
     67  -244.131182     ******   0.0000
     68  -244.131033     ******   0.0000
     69  -244.130975     ******   0.0000
     70  -244.130562     ******   0.0000
     71  -244.130386     ******   0.0000
     72  -244.130222     ******   0.0000
     73  -244.129892     ******   0.0000
     74  -244.129859     ******   0.0000
     75  -244.129716     ******   0.0000
     76  -244.129590     ******   0.0000
     77  -244.128754     ******   0.0000
     78  -244.128224     ******   0.0000
     79  -244.128210     ******   0.0000
     80  -244.127932     ******   0.0000
     81  -244.127825     ******   0.0000
     82  -244.127757     ******   0.0000
     83  -244.127377     ******   0.0000
     84  -244.126821     ******   0.0000
     85  -244.126719     ******   0.0000
     86  -244.126535     ******   0.0000
     87  -244.125865     ******   0.0000
     88  -244.125633     ******   0.0000
     89  -244.125534     ******   0.0000
     90  -244.125461     ******   0.0000
     91  -244.124183     ******   0.0000
     92  -244.123371     ******   0.0000
     93  -244.123238     ******   0.0000
     94  -244.123115     ******   0.0000
     95  -244.123056     ******   0.0000
     96  -244.122978     ******   0.0000
     97  -244.121031     ******   0.0000
     98  -244.120437     ******   0.0000
     99  -244.119708     ******   0.0000
     100  -244.117570     ******   0.0000
     101  -244.116358     ******   0.0000
     102  -244.115042     ******   0.0000
