   #           Energy [Eh]      SASA
No   1     -178.1663121695     2651.2
No   2     -178.1525116352     2717.2
No   3     -178.1611731165     2704.7
No   4     -178.1509372374     2777.2
No   5     -178.1530192924     2511.2
No   6     -178.1506868441     2698.4
No   7     -178.1454325431     2818.6
No   8     -178.1555560225     2713.5
No   9     -178.1539573147     2552.5
No  10     -178.1464172935     2731.9
No  11     -178.1399001112     2732.5
No  12     -178.1458146331     2591.2
No  13     -178.1529409546     2608.8
No  14     -178.1497475978     2508.2
No  15     -178.1513949508     2681.8
No  16     -178.1475718571     2561.8
No  17     -178.1484427301     2475.7
No  18     -178.1545050240     2567.2
No  19     -178.1478798934     2623.7
No  20     -178.1470737009     2680.6
