  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.166312     0.0000   0.9957
     2   -178.161173     3.2248   0.0043
     3   -178.155556     6.7496   0.0000
     4   -178.154505     7.4091   0.0000
     5   -178.153957     7.7528   0.0000
     6   -178.153019     8.3414   0.0000
     7   -178.152941     8.3906   0.0000
     8   -178.152512     8.6600   0.0000
     9   -178.151395     9.3607   0.0000
     10  -178.150937     9.6479   0.0000
     11  -178.150687     9.8050   0.0000
     12  -178.149748     ******   0.0000
     13  -178.148443     ******   0.0000
     14  -178.147880     ******   0.0000
     15  -178.147572     ******   0.0000
     16  -178.147074     ******   0.0000
     17  -178.146417     ******   0.0000
     18  -178.145815     ******   0.0000
     19  -178.145433     ******   0.0000
     20  -178.139900     ******   0.0000

Ensemble free energy [Eh]:     -178.1663162647
