   #   Energy       Run. Aver.   Diff / au.
    1 -440.94299995  -0.70268732  -0.70268732
    2 -398.11608003  -1.01990647  -0.31721914
    3 *************  -5.88307222  -4.86316576
    4 -386.18985130  -5.78195377   0.10111846
    5 -386.27708572  -4.72845365   1.05350011
    6 -384.88100391  -3.86701917   0.86143449
    7 -384.27719183  -3.27900931   0.58800986
    8 -386.98224109  -2.87271883   0.40629047
    9 -385.30701578  -2.57660955   0.29610928
   10 -389.23851631  -2.35136677   0.22524278
   11 -389.71875104  -2.17358920   0.17777757
   12 -382.81676869  -2.02848007   0.14510912
   13 -384.31243522  -1.90839173   0.12008834
   14 -383.03239582  -1.80710037   0.10129137
   15 -387.94159613  -1.72108920   0.08601117
   16 -387.80583391  -1.64677092   0.07431828
   17 -386.95284081  -1.58180382   0.06496710
   18 -391.29317990  -1.52495906   0.05684476
   19 -390.81938653  -1.47448572   0.05047334
   20 -387.88122796  -1.42914417   0.04534155
   21 -391.60461049  -1.38864778   0.04049639
   22 -393.26747777  -1.35217357   0.03647421
   23 -392.70334298  -1.31900682   0.03316675
   24 -388.26362008  -1.28844698   0.03055984
   25 -387.32756187  -1.26037653   0.02807045
   26 -385.96043951  -1.23447731   0.02589923
   27 -385.42675078  -1.21054546   0.02393185
   28 -387.37271126  -1.18850404   0.02204142
   29 -386.46629161  -1.16799810   0.02050594
   30 -386.16338923  -1.14889431   0.01910379
