  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.365680     0.0000   0.9967
     2   -407.360254     3.4051   0.0032
     3   -407.356658     5.6616   0.0001
     4   -407.353452     7.6734   0.0000
     5   -407.351797     8.7118   0.0000
     6   -407.351361     8.9852   0.0000
     7   -407.349921     9.8891   0.0000
     8   -407.349859     9.9279   0.0000
     9   -407.348722     ******   0.0000
     10  -407.348542     ******   0.0000
     11  -407.348362     ******   0.0000
     12  -407.347701     ******   0.0000
     13  -407.346170     ******   0.0000
     14  -407.345954     ******   0.0000
     15  -407.345499     ******   0.0000
     16  -407.342498     ******   0.0000
     17  -407.342093     ******   0.0000
     18  -407.341473     ******   0.0000
     19  -407.338836     ******   0.0000
     20  -407.334092     ******   0.0000

Ensemble free energy [Eh]:     -407.3656834289
