  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1332.27    755.62     42.61     47.65   1080.06
  2     1333.61    745.02     42.46     47.65   1084.63
  3     1333.72    738.85     42.55     47.65   1086.53
  4     1333.11    750.10     42.54     47.65   1082.57
  5     1332.91    749.08     42.48     47.65   1082.70
  6     1332.54    744.70     42.59     47.65   1083.61
  7     1332.11    748.16     42.54     47.65   1082.16
  8     1333.55    751.09     42.42     47.65   1082.76
  9     1332.99    758.06     42.40     47.65   1080.12
  10     1333.31    744.68     42.46     47.65   1084.42
  11     1332.77    738.82     42.46     47.65   1085.62
  12     1332.35    744.84     42.59     47.65   1083.38
  13     1332.63    741.87     42.40     47.65   1084.59
  14     1333.08    747.91     42.52     47.65   1083.21
  15     1332.93    756.99     42.55     47.65   1080.35
  16     1333.14    753.72     42.47     47.65   1081.55
  17     1332.69    758.46     42.59     47.65   1079.66
  18     1333.44    740.31     42.46     47.65   1085.85
  19     1333.00    747.33     42.50     47.65   1083.31
  20     1332.27    749.91     42.48     47.65   1081.81
