  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1238.35    684.25     42.05     47.40   1007.68
  2     1238.35    680.73     42.12     47.40   1008.70
  3     1237.25    690.70     42.03     47.40   1004.66
  4     1238.01    681.55     42.23     47.40   1008.09
  5     1238.72    692.71     42.00     47.40   1005.53
  6     1238.54    687.25     42.04     47.40   1006.97
  7     1239.38    687.29     42.13     47.40   1007.77
  8     1238.56    689.13     42.08     47.40   1006.42
  9     1239.36    690.70     41.98     47.40   1006.79
  10     1238.18    688.79     42.02     47.40   1006.16
  11     1237.89    691.78     41.97     47.40   1004.99
  12     1239.37    684.14     42.06     47.40   1008.72
  13     1239.01    687.33     42.01     47.40   1007.43
  14     1238.33    690.66     42.08     47.40   1005.73
  15     1238.40    695.91     41.98     47.40   1004.27
  16     1238.31    691.29     42.06     47.40   1005.53
  17     1238.97    694.94     42.09     47.40   1005.09
  18     1238.78    691.72     42.12     47.40   1005.85
  19     1239.03    695.09     42.07     47.40   1005.12
  20     1238.45    693.20     42.02     47.40   1005.11
