   #           Energy [Eh]      SASA
No   1     -305.4686317527     3971.0
No   2     -305.4713623401     3812.4
No   3     -305.4666736857     3927.4
No   4     -305.4616432609     3582.6
No   5     -305.4658282720     3828.2
No   6     -305.4615701116     3763.1
No   7     -305.4624629239     3620.5
No   8     -305.4671418181     3720.4
No   9     -305.4686745545     3769.5
No  10     -305.4705879843     3366.9
No  11     -305.4635114528     3830.0
No  12     -305.4586522445     3800.9
No  13     -305.4574825461     3984.2
No  14     -305.4515477511     3808.7
No  15     -305.4708140027     3888.9
No  16     -305.4628956892     3816.8
No  17     -305.4589300512     3665.4
No  18     -305.4583930141     3715.3
No  19     -305.4603525561     3704.5
No  20     -305.4607920545     3741.8
