  cluster  E_norm [Eh]  De [kcal]    p
     1   -243.925661     0.0000   0.5519
     2   -243.925183     0.2997   0.3328
     3   -243.923511     1.3488   0.0566
     4   -243.922607     1.9160   0.0217
     5   -243.922251     2.1397   0.0149
     6   -243.921939     2.3351   0.0107
     7   -243.920446     3.2721   0.0022
     8   -243.920330     3.3449   0.0019
     9   -243.920306     3.3601   0.0019
     10  -243.920084     3.4993   0.0015
     11  -243.919903     3.6131   0.0012
     12  -243.919476     3.8809   0.0008
     13  -243.919033     4.1592   0.0005
     14  -243.918922     4.2287   0.0004
     15  -243.918246     4.6528   0.0002
     16  -243.918030     4.7884   0.0002
     17  -243.917799     4.9330   0.0001
     18  -243.917609     5.0528   0.0001
     19  -243.917347     5.2169   0.0001
     20  -243.916766     5.5816   0.0000

Ensemble free energy [Eh]:     -243.9262219085
