  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.085634     0.0000   0.8174
     2   -229.084207     0.8952   0.1804
     3   -229.079470     3.8676   0.0012
     4   -229.078512     4.4686   0.0004
     5   -229.077394     5.1706   0.0001
     6   -229.077233     5.2718   0.0001
     7   -229.076779     5.5564   0.0001
     8   -229.076507     5.7268   0.0001
     9   -229.076376     5.8095   0.0000
     10  -229.076212     5.9120   0.0000
     11  -229.075959     6.0707   0.0000
     12  -229.075891     6.1138   0.0000
     13  -229.075338     6.4608   0.0000
     14  -229.072857     8.0177   0.0000
     15  -229.072197     8.4318   0.0000
     16  -229.071855     8.6462   0.0000
     17  -229.071852     8.6481   0.0000
     18  -229.069418     ******   0.0000
     19  -229.068661     ******   0.0000
     20  -229.067417     ******   0.0000

Ensemble free energy [Eh]:     -229.0858240320
