  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.639885     0.0000   0.8709
     2   -356.637601     1.4332   0.0775
     3   -356.636605     2.0581   0.0270
     4   -356.636154     2.3408   0.0168
     5   -356.635098     3.0040   0.0055
     6   -356.633284     4.1422   0.0008
     7   -356.632767     4.4666   0.0005
     8   -356.632739     4.4840   0.0004
     9   -356.632450     4.6655   0.0003
     10  -356.631084     5.5225   0.0001
     11  -356.630959     5.6012   0.0001
     12  -356.630875     5.6535   0.0001
     13  -356.630708     5.7587   0.0001
     14  -356.630467     5.9098   0.0000
     15  -356.629851     6.2962   0.0000
     16  -356.629737     6.3680   0.0000
     17  -356.628992     6.8350   0.0000
     18  -356.628582     7.0928   0.0000
     19  -356.628469     7.1637   0.0000
     20  -356.628276     7.2848   0.0000
     21  -356.627617     7.6981   0.0000
     22  -356.627120     8.0101   0.0000
     23  -356.626764     8.2331   0.0000
     24  -356.624990     9.3469   0.0000
     25  -356.624730     9.5095   0.0000
     26  -356.624480     9.6668   0.0000
     27  -356.624037     9.9448   0.0000
     28  -356.623173     ******   0.0000
     29  -356.622661     ******   0.0000
     30  -356.622479     ******   0.0000
     31  -356.621999     ******   0.0000
     32  -356.621769     ******   0.0000
     33  -356.621400     ******   0.0000
     34  -356.621274     ******   0.0000
     35  -356.620668     ******   0.0000
     36  -356.620582     ******   0.0000
     37  -356.620315     ******   0.0000
     38  -356.620016     ******   0.0000
     39  -356.619887     ******   0.0000
     40  -356.619500     ******   0.0000
     41  -356.619269     ******   0.0000
     42  -356.618832     ******   0.0000
     43  -356.618115     ******   0.0000
     44  -356.616840     ******   0.0000
     45  -356.615852     ******   0.0000
     46  -356.615114     ******   0.0000
     47  -356.612311     ******   0.0000
     48  -356.612196     ******   0.0000
     49  -356.612099     ******   0.0000
     50  -356.610874     ******   0.0000
     51  -356.610636     ******   0.0000
     52  -356.610487     ******   0.0000
     53  -356.609061     ******   0.0000
     54  -356.598803     ******   0.0000
