  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.291644     0.0000   0.9980
     2   -407.285620     3.7804   0.0017
     3   -407.283970     4.8155   0.0003
     4   -407.281642     6.2766   0.0000
     5   -407.280526     6.9771   0.0000
     6   -407.280460     7.0181   0.0000
     7   -407.279862     7.3937   0.0000
     8   -407.279789     7.4397   0.0000
     9   -407.279633     7.5375   0.0000
     10  -407.278246     8.4079   0.0000
     11  -407.276904     9.2496   0.0000
     12  -407.276589     9.4477   0.0000
     13  -407.275087     ******   0.0000
     14  -407.271144     ******   0.0000
     15  -407.270338     ******   0.0000
     16  -407.268527     ******   0.0000
     17  -407.268380     ******   0.0000
     18  -407.259633     ******   0.0000
     19  -407.259351     ******   0.0000
     20  -407.253386     ******   0.0000

Ensemble free energy [Eh]:     -407.2916463904
