  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.006440     0.0000   0.9309
     2   -193.003341     1.9445   0.0350
     3   -193.002545     2.4441   0.0150
     4   -193.002313     2.5896   0.0118
     5   -193.001281     3.2374   0.0039
     6   -192.999763     4.1898   0.0008
     7   -192.999744     4.2017   0.0008
     8   -192.999017     4.6579   0.0004
     9   -192.998986     4.6776   0.0003
     10  -192.998673     4.8735   0.0002
     11  -192.998373     5.0620   0.0002
     12  -192.998278     5.1218   0.0002
     13  -192.998220     5.1579   0.0002
     14  -192.998049     5.2654   0.0001
     15  -192.997525     5.5939   0.0001
     16  -192.997291     5.7412   0.0001
     17  -192.997028     5.9062   0.0000
     18  -192.996420     6.2874   0.0000
     19  -192.996055     6.5167   0.0000
     20  -192.996028     6.5333   0.0000
     21  -192.995500     6.8647   0.0000
     22  -192.995358     6.9542   0.0000
     23  -192.995344     6.9624   0.0000
     24  -192.995238     7.0292   0.0000
     25  -192.995064     7.1387   0.0000
     26  -192.994371     7.5735   0.0000
     27  -192.994196     7.6828   0.0000
     28  -192.994088     7.7506   0.0000
     29  -192.993829     7.9135   0.0000
     30  -192.993559     8.0826   0.0000
     31  -192.993302     8.2443   0.0000
     32  -192.992964     8.4561   0.0000
     33  -192.992848     8.5288   0.0000
     34  -192.992770     8.5777   0.0000
     35  -192.992736     8.5995   0.0000
     36  -192.992581     8.6963   0.0000
     37  -192.992538     8.7232   0.0000
     38  -192.992354     8.8387   0.0000
     39  -192.992246     8.9068   0.0000
     40  -192.992168     8.9555   0.0000
     41  -192.991990     9.0677   0.0000
     42  -192.991550     9.3437   0.0000
     43  -192.991384     9.4474   0.0000
     44  -192.990949     9.7207   0.0000
     45  -192.990884     9.7613   0.0000
     46  -192.990782     9.8257   0.0000
     47  -192.990631     9.9200   0.0000
     48  -192.990616     9.9298   0.0000
     49  -192.990602     9.9385   0.0000
     50  -192.990430     ******   0.0000
     51  -192.990386     ******   0.0000
     52  -192.990343     ******   0.0000
     53  -192.990159     ******   0.0000
     54  -192.990119     ******   0.0000
     55  -192.990107     ******   0.0000
     56  -192.989939     ******   0.0000
     57  -192.989902     ******   0.0000
     58  -192.989602     ******   0.0000
     59  -192.989403     ******   0.0000
     60  -192.989399     ******   0.0000
     61  -192.989114     ******   0.0000
     62  -192.989048     ******   0.0000
     63  -192.988935     ******   0.0000
     64  -192.988819     ******   0.0000
     65  -192.988800     ******   0.0000
     66  -192.988661     ******   0.0000
     67  -192.988521     ******   0.0000
     68  -192.988505     ******   0.0000
     69  -192.988322     ******   0.0000
     70  -192.988197     ******   0.0000
     71  -192.988170     ******   0.0000
     72  -192.988162     ******   0.0000
     73  -192.987928     ******   0.0000
     74  -192.987921     ******   0.0000
     75  -192.987917     ******   0.0000
     76  -192.987911     ******   0.0000
     77  -192.987840     ******   0.0000
     78  -192.987821     ******   0.0000
     79  -192.987813     ******   0.0000
     80  -192.987729     ******   0.0000
     81  -192.987471     ******   0.0000
     82  -192.987282     ******   0.0000
     83  -192.987281     ******   0.0000
     84  -192.987107     ******   0.0000
     85  -192.986889     ******   0.0000
     86  -192.986692     ******   0.0000
     87  -192.986687     ******   0.0000
     88  -192.986297     ******   0.0000
     89  -192.986041     ******   0.0000
     90  -192.986026     ******   0.0000
     91  -192.985828     ******   0.0000
     92  -192.985828     ******   0.0000
     93  -192.985732     ******   0.0000
     94  -192.985731     ******   0.0000
     95  -192.985701     ******   0.0000
     96  -192.985316     ******   0.0000
     97  -192.985120     ******   0.0000
     98  -192.984930     ******   0.0000
     99  -192.984520     ******   0.0000
     100  -192.984475     ******   0.0000
     101  -192.984114     ******   0.0000
     102  -192.984068     ******   0.0000
     103  -192.984040     ******   0.0000
     104  -192.983798     ******   0.0000
     105  -192.983367     ******   0.0000
     106  -192.983355     ******   0.0000
     107  -192.983073     ******   0.0000
     108  -192.983002     ******   0.0000
     109  -192.982943     ******   0.0000
     110  -192.982893     ******   0.0000
     111  -192.982853     ******   0.0000
     112  -192.982820     ******   0.0000
     113  -192.982817     ******   0.0000
     114  -192.982771     ******   0.0000
     115  -192.982759     ******   0.0000
     116  -192.982683     ******   0.0000
     117  -192.982557     ******   0.0000
     118  -192.982482     ******   0.0000
     119  -192.982442     ******   0.0000
     120  -192.982440     ******   0.0000
     121  -192.982437     ******   0.0000
     122  -192.982147     ******   0.0000
     123  -192.982099     ******   0.0000
     124  -192.982022     ******   0.0000
     125  -192.981757     ******   0.0000
     126  -192.981684     ******   0.0000
     127  -192.981488     ******   0.0000
     128  -192.981408     ******   0.0000
     129  -192.981347     ******   0.0000
     130  -192.980946     ******   0.0000
     131  -192.980652     ******   0.0000
     132  -192.980578     ******   0.0000
     133  -192.980456     ******   0.0000
     134  -192.980271     ******   0.0000
     135  -192.980024     ******   0.0000
     136  -192.979845     ******   0.0000
     137  -192.979588     ******   0.0000
     138  -192.979482     ******   0.0000
     139  -192.979273     ******   0.0000
     140  -192.979130     ******   0.0000
     141  -192.978801     ******   0.0000
     142  -192.978711     ******   0.0000
     143  -192.978465     ******   0.0000
     144  -192.978114     ******   0.0000
     145  -192.978086     ******   0.0000
     146  -192.977884     ******   0.0000
     147  -192.977554     ******   0.0000
     148  -192.976937     ******   0.0000
     149  -192.976262     ******   0.0000
     150  -192.976139     ******   0.0000
     151  -192.975062     ******   0.0000
     152  -192.974623     ******   0.0000
     153  -192.973966     ******   0.0000
     154  -192.972743     ******   0.0000
