  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      730.13    399.18     39.46     45.83    585.68
  2      730.22    404.86     39.53     45.83    584.06
  3      729.85    402.56     39.55     45.83    584.37
  4      730.40    402.26     39.55     45.83    585.01
  5      729.84    402.37     39.79     45.83    584.34
  6      729.55    403.09     39.52     45.83    583.92
  7      730.04    404.52     39.50     45.83    583.99
  8      729.58    408.06     39.77     45.83    582.40
  9      730.32    407.78     39.59     45.83    583.27
  10      730.34    403.16     39.61     45.83    584.66
  11      729.49    409.96     39.72     45.83    581.76
  12      730.31    406.87     39.61     45.83    583.54
  13      730.35    405.48     39.50     45.83    584.02
  14      730.21    405.92     39.66     45.83    583.69
  15      729.60    404.69     39.58     45.83    583.47
  16      730.25    408.16     39.45     45.83    583.12
  17      729.76    407.50     39.65     45.83    582.78
  18      729.81    410.03     39.61     45.83    582.08
  19      730.25    407.69     39.60     45.83    583.23
  20      729.84    407.36     39.43     45.83    582.97
