   #   Energy       Run. Aver.   Diff / au.
    1 -423.69035811  -0.67519349  -0.67519349
    2 -378.97172288  -0.97715840  -0.30196491
    3 -367.62614988  -0.94737707   0.02978133
    4 -366.98231330  -0.84929334   0.09808373
    5 -375.41542883  -0.77947043   0.06982291
    6 -376.46888806  -0.73791175   0.04155867
    7 -382.29629011  -0.71359138   0.02432037
    8 -385.56739034  -0.69815750   0.01543388
    9 -380.72671947  -0.68628363   0.01187387
   10 -378.95944061  -0.67685891   0.00942473
   11 -377.35102224  -0.66913740   0.00772151
   12 -377.40525709  -0.66285195   0.00628545
   13 -378.32169701  -0.65775630   0.00509565
   14 -381.12143516  -0.65379228   0.00396402
   15 -382.47010526  -0.65057551   0.00321676
   16 -386.14870734  -0.64817394   0.00240158
   17 -387.89841612  -0.64626687   0.00190706
   18 -388.79657446  -0.64467869   0.00158818
   19 -387.74041028  -0.64318589   0.00149280
   20 -384.43738047  -0.64158395   0.00160194
   21 -381.28523941  -0.63989018   0.00169377
   22 -382.57908409  -0.63843993   0.00145025
   23 -384.57053306  -0.63726436   0.00117557
   24 -385.45379671  -0.63625685   0.00100751
   25 -385.74408615  -0.63535516   0.00090168
   26 -391.10409825  -0.63485544   0.00049973
   27 -392.45396148  -0.63448729   0.00036815
   28 -391.99266693  -0.63412388   0.00036341
   29 -393.93948930  -0.63389268   0.00023120
   30 -393.57450158  -0.63366191   0.00023077
