  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     4184.74   2254.01     47.85     51.05   3483.22
  2     4184.40   2248.31     47.89     51.05   3484.57
  3     4183.88   2261.71     47.87     51.05   3480.06
  4     4184.89   2265.01     47.84     51.05   3480.10
  5     4184.75   2264.64     47.87     51.05   3480.05
  6     4184.72   2264.25     47.85     51.05   3480.14
  7     4186.64   2260.82     47.84     51.05   3483.09
  8     4185.66   2276.84     47.87     51.05   3477.33
  9     4184.11   2273.07     47.84     51.05   3476.91
  10     4184.47   2272.59     47.86     51.05   3477.41
  11     4185.92   2256.58     47.85     51.05   3483.64
  12     4186.10   2275.65     47.83     51.05   3478.13
  13     4185.57   2258.68     47.88     51.05   3482.65
  14     4184.76   2267.45     47.87     51.05   3479.23
  15     4185.25   2258.43     47.86     51.05   3482.41
  16     4187.47   2276.79     47.85     51.05   3479.16
  17     4185.61   2266.02     47.85     51.05   3480.51
  18     4183.25   2264.07     47.88     51.05   3478.72
  19     4184.04   2273.81     47.84     51.05   3476.62
  20     4185.38   2283.78     47.85     51.05   3474.98
