   #   Energy       Run. Aver.   Diff / au.
    1 -440.51643135  -0.70200754  -0.70200754
    2 -397.61015845  -1.01882357  -0.31681603
    3 -390.54433495  -0.99227837   0.02654520
    4 -386.06867721  -0.89138236   0.10089601
    5 -383.49958960  -0.81515577   0.07622659
    6 -387.02158804  -0.76938506   0.04577071
    7 -389.94643070  -0.74170840   0.02767666
    8 -388.76357319  -0.72297703   0.01873137
    9 -393.75223958  -0.71028544   0.01269159
   10 -394.13912804  -0.70079780   0.00948764
   11 -392.42772599  -0.69307851   0.00771928
   12 -390.02156729  -0.68647360   0.00660491
   13 -389.40365235  -0.68089481   0.00557880
   14 -387.70374631  -0.67599278   0.00490203
   15 -390.68311644  -0.67210600   0.00388678
   16 -391.50574811  -0.66885045   0.00325554
   17 -388.01596923  -0.66568791   0.00316254
   18 -387.03673727  -0.66279523   0.00289268
   19 -387.77085631  -0.66028282   0.00251241
   20 -389.53521610  -0.65818125   0.00210157
   21 -390.20954764  -0.65635056   0.00183069
   22 -390.48404140  -0.65471850   0.00163206
   23 -386.88084630  -0.65298734   0.00173116
   24 -388.01648730  -0.65147171   0.00151562
   25 -384.61227446  -0.64986897   0.00160275
   26 -386.31264511  -0.64849037   0.00137859
   27 -385.19123517  -0.64715601   0.00133436
   28 -386.36368502  -0.64598527   0.00117074
   29 -388.18278115  -0.64500088   0.00098439
   30 -387.11212001  -0.64403145   0.00096943
   31 -385.77649205  -0.64305638   0.00097506
   32 -387.38629796  -0.64222225   0.00083413
   33 -385.87635377  -0.64137003   0.00085222
   34 -385.76917300  -0.64056239   0.00080765
   35 -385.87524185  -0.63980699   0.00075539
   36 -389.82974523  -0.63927007   0.00053692
   37 -390.82197876  -0.63881081   0.00045926
   38 -391.80646634  -0.63841905   0.00039176
   39 -391.83501547  -0.63805028   0.00036877
   40 -391.25761119  -0.63767752   0.00037276
   41 -389.49954600  -0.63725451   0.00042301
   42 -390.56223726  -0.63689078   0.00036374
   43 -390.37912621  -0.63653855   0.00035223
   44 -389.35386292  -0.63616546   0.00037309
   45 -389.16989237  -0.63580197   0.00036349
   46 -389.75531262  -0.63547478   0.00032719
   47 -388.69820444  -0.63512644   0.00034834
   48 -388.89934046  -0.63479885   0.00032759
   49 -389.04566346  -0.63448981   0.00030904
   50 -389.05717042  -0.63419387   0.00029594
   51 -389.05406769  -0.63390970   0.00028417
   52 -394.59629944  -0.63380653   0.00010317
   53 -395.09936461  -0.63372580   0.00008073
   54 -395.07492999  -0.63364775   0.00007805
   55 -394.78942081  -0.63356432   0.00008343
   56 -395.37572468  -0.63350045   0.00006387
   57 -394.96534736  -0.63342770   0.00007276
   58 -394.20921968  -0.63333652   0.00009117
   59 -393.95252427  -0.63324119   0.00009533
   60 -393.63695847  -0.63314059   0.00010060
