  cluster  E_norm [Eh]  De [kcal]    p
     1   -243.924026     0.0000   0.5665
     2   -243.922733     0.8113   0.1440
     3   -243.922456     0.9853   0.1074
     4   -243.922245     1.1175   0.0859
     5   -243.922033     1.2505   0.0686
     6   -243.920326     2.3218   0.0113
     7   -243.919384     2.9130   0.0041
     8   -243.919331     2.9461   0.0039
     9   -243.919319     2.9537   0.0039
     10  -243.918576     3.4200   0.0018
     11  -243.918187     3.6643   0.0012
     12  -243.917658     3.9961   0.0007
     13  -243.916754     4.5630   0.0003
     14  -243.916305     4.8452   0.0002
     15  -243.915591     5.2929   0.0001
     16  -243.915363     5.4362   0.0001
     17  -243.915211     5.5316   0.0000
     18  -243.915179     5.5517   0.0000
     19  -243.915136     5.5783   0.0000
     20  -243.914959     5.6896   0.0000

Ensemble free energy [Eh]:     -243.9245626131
