  cluster  E_norm [Eh]  De [kcal]    p
     1   -778.770661     0.0000   0.4945
     2   -778.770553     0.0675   0.4413
     3   -778.768331     1.4620   0.0419
     4   -778.767190     2.1781   0.0125
     5   -778.766514     2.6018   0.0061
     6   -778.765711     3.1062   0.0026
     7   -778.764661     3.7648   0.0009
     8   -778.762959     4.8331   0.0001
     9   -778.762010     5.4286   0.0001
     10  -778.761472     5.7660   0.0000
     11  -778.758906     7.3763   0.0000
     12  -778.757563     8.2190   0.0000
     13  -778.757520     8.2462   0.0000
     14  -778.757475     8.2740   0.0000
     15  -778.756636     8.8008   0.0000
     16  -778.755816     9.3152   0.0000
     17  -778.754904     9.8876   0.0000
     18  -778.754473     ******   0.0000
     19  -778.754314     ******   0.0000
     20  -778.753781     ******   0.0000

Ensemble free energy [Eh]:     -778.7713256434
