   #   Energy       Run. Aver.   Diff / au.
    1 -574.55768021  -0.91561585  -0.91561585
    2 -546.43014553  -1.35101173  -0.43539589
    3 -543.17608697  -1.33434182   0.01666992
    4 -543.06683460  -1.21294688   0.12139493
    5 -542.21593069  -1.11889372   0.09405316
    6 -544.09108897  -1.06124661   0.05764711
    7 -545.26052434  -1.02553721   0.03570941
    8 -544.38788730  -1.00132353   0.02421367
    9 -541.04039990  -0.98317525   0.01814828
   10 -539.02697056  -0.96894230   0.01423295
   11 -542.66065251  -0.95817953   0.01076278
   12 -541.38722932  -0.94933062   0.00884891
   13 -540.03391932  -0.94182440   0.00750621
   14 -540.61583810  -0.93555265   0.00627175
   15 -541.63607142  -0.93030782   0.00524483
   16 -540.70607725  -0.92569015   0.00461767
   17 -539.77191848  -0.92156505   0.00412509
   18 -542.67432626  -0.91818263   0.00338243
   19 -541.66132586  -0.91511037   0.00307226
   20 -539.89559168  -0.91222015   0.00289022
   21 -539.51765656  -0.90958518   0.00263497
   22 -539.54087436  -0.90720304   0.00238214
   23 -539.55071032  -0.90503972   0.00216333
   24 -540.93209126  -0.90315751   0.00188221
   25 -540.56185782  -0.90141352   0.00174399
   26 -540.01708529  -0.89977561   0.00163791
   27 -540.03210898  -0.89826385   0.00151177
   28 -540.12231540  -0.89686971   0.00139414
   29 -541.22900967  -0.89563658   0.00123312
   30 -540.81063147  -0.89446881   0.00116777
