  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.925297     0.0000   0.9920
     2   -152.919848     3.4189   0.0031
     3   -152.919502     3.6362   0.0021
     4   -152.919012     3.9437   0.0013
     5   -152.918219     4.4415   0.0006
     6   -152.918128     4.4984   0.0005
     7   -152.916603     5.4556   0.0001
     8   -152.916565     5.4793   0.0001
     9   -152.916482     5.5314   0.0001
     10  -152.915472     6.1650   0.0000
     11  -152.915399     6.2107   0.0000
     12  -152.915016     6.4513   0.0000
     13  -152.914572     6.7298   0.0000
     14  -152.914164     6.9857   0.0000
     15  -152.914155     6.9914   0.0000
     16  -152.913923     7.1374   0.0000
     17  -152.913903     7.1495   0.0000
     18  -152.913771     7.2325   0.0000
     19  -152.913440     7.4404   0.0000
     20  -152.913147     7.6241   0.0000
     21  -152.913063     7.6768   0.0000
     22  -152.912942     7.7528   0.0000
     23  -152.912897     7.7807   0.0000
     24  -152.912841     7.8163   0.0000
     25  -152.912806     7.8381   0.0000
     26  -152.912458     8.0565   0.0000
     27  -152.912387     8.1008   0.0000
     28  -152.912270     8.1742   0.0000
     29  -152.912219     8.2064   0.0000
     30  -152.911926     8.3900   0.0000
     31  -152.911839     8.4448   0.0000
     32  -152.911829     8.4511   0.0000
     33  -152.911789     8.4763   0.0000
     34  -152.911740     8.5067   0.0000
     35  -152.911656     8.5598   0.0000
     36  -152.911569     8.6141   0.0000
     37  -152.911036     8.9487   0.0000
     38  -152.910706     9.1556   0.0000
     39  -152.910702     9.1582   0.0000
     40  -152.910629     9.2038   0.0000
     41  -152.910622     9.2084   0.0000
     42  -152.910562     9.2465   0.0000
     43  -152.910350     9.3791   0.0000
     44  -152.909768     9.7446   0.0000
     45  -152.909659     9.8125   0.0000
     46  -152.909598     9.8513   0.0000
     47  -152.909549     9.8820   0.0000
     48  -152.909500     9.9126   0.0000
     49  -152.909343     ******   0.0000
     50  -152.909097     ******   0.0000
     51  -152.909008     ******   0.0000
     52  -152.908952     ******   0.0000
     53  -152.908821     ******   0.0000
     54  -152.908753     ******   0.0000
     55  -152.908712     ******   0.0000
     56  -152.908613     ******   0.0000
     57  -152.908483     ******   0.0000
     58  -152.908350     ******   0.0000
     59  -152.908333     ******   0.0000
     60  -152.908167     ******   0.0000
     61  -152.908011     ******   0.0000
     62  -152.908003     ******   0.0000
     63  -152.907994     ******   0.0000
     64  -152.907920     ******   0.0000
     65  -152.907916     ******   0.0000
     66  -152.907888     ******   0.0000
     67  -152.907493     ******   0.0000
     68  -152.907294     ******   0.0000
     69  -152.907084     ******   0.0000
     70  -152.906942     ******   0.0000
     71  -152.906596     ******   0.0000
     72  -152.906593     ******   0.0000
     73  -152.906397     ******   0.0000
     74  -152.906366     ******   0.0000
     75  -152.906079     ******   0.0000
     76  -152.906050     ******   0.0000
     77  -152.905966     ******   0.0000
     78  -152.905575     ******   0.0000
     79  -152.905437     ******   0.0000
     80  -152.905251     ******   0.0000
     81  -152.905194     ******   0.0000
     82  -152.905165     ******   0.0000
     83  -152.905110     ******   0.0000
     84  -152.904871     ******   0.0000
     85  -152.904476     ******   0.0000
     86  -152.904400     ******   0.0000
     87  -152.904348     ******   0.0000
     88  -152.904333     ******   0.0000
     89  -152.904278     ******   0.0000
     90  -152.904204     ******   0.0000
     91  -152.904135     ******   0.0000
     92  -152.904104     ******   0.0000
     93  -152.903949     ******   0.0000
     94  -152.903880     ******   0.0000
     95  -152.903826     ******   0.0000
     96  -152.903670     ******   0.0000
     97  -152.903646     ******   0.0000
     98  -152.903575     ******   0.0000
     99  -152.903397     ******   0.0000
     100  -152.903195     ******   0.0000
     101  -152.903041     ******   0.0000
     102  -152.903002     ******   0.0000
     103  -152.902925     ******   0.0000
     104  -152.902913     ******   0.0000
     105  -152.902807     ******   0.0000
     106  -152.902795     ******   0.0000
     107  -152.902793     ******   0.0000
     108  -152.902766     ******   0.0000
     109  -152.902683     ******   0.0000
     110  -152.902672     ******   0.0000
     111  -152.902518     ******   0.0000
     112  -152.902517     ******   0.0000
     113  -152.902464     ******   0.0000
     114  -152.902051     ******   0.0000
     115  -152.901997     ******   0.0000
     116  -152.901876     ******   0.0000
     117  -152.901813     ******   0.0000
     118  -152.901785     ******   0.0000
     119  -152.901784     ******   0.0000
     120  -152.901688     ******   0.0000
     121  -152.901641     ******   0.0000
     122  -152.901557     ******   0.0000
     123  -152.901341     ******   0.0000
     124  -152.900827     ******   0.0000
     125  -152.900645     ******   0.0000
     126  -152.900275     ******   0.0000
     127  -152.900267     ******   0.0000
     128  -152.900121     ******   0.0000
     129  -152.900108     ******   0.0000
     130  -152.899840     ******   0.0000
     131  -152.899673     ******   0.0000
     132  -152.899515     ******   0.0000
     133  -152.899430     ******   0.0000
     134  -152.898972     ******   0.0000
     135  -152.898945     ******   0.0000
     136  -152.898819     ******   0.0000
     137  -152.898636     ******   0.0000
     138  -152.898547     ******   0.0000
     139  -152.898175     ******   0.0000
     140  -152.898093     ******   0.0000
     141  -152.898089     ******   0.0000
     142  -152.897976     ******   0.0000
     143  -152.897974     ******   0.0000
     144  -152.897424     ******   0.0000
     145  -152.897303     ******   0.0000
     146  -152.896970     ******   0.0000
     147  -152.896514     ******   0.0000
     148  -152.896329     ******   0.0000
     149  -152.896257     ******   0.0000
     150  -152.895965     ******   0.0000
     151  -152.894666     ******   0.0000
     152  -152.894365     ******   0.0000
     153  -152.893378     ******   0.0000
     154  -152.891915     ******   0.0000
     155  -152.890202     ******   0.0000
     156  -152.890053     ******   0.0000
