   #   Energy       Run. Aver.   Diff / au.
    1 -422.43904382  -0.67319940  -0.67319940
    2 -373.80247220  -0.97104544  -0.29784605
    3 -367.12151425  -0.94166075   0.02938470
    4 -367.11491150  -0.84515808   0.09650266
    5 -375.53478565  -0.77651648   0.06864161
    6 -376.78926174  -0.73573210   0.04078437
    7 -382.83259007  -0.71195582   0.02377628
    8 -384.09748803  -0.69650159   0.01545423
    9 -380.94964229  -0.68484892   0.01165267
   10 -382.48611895  -0.67615180   0.00869712
   11 -379.57539130  -0.66888297   0.00726883
   12 -378.22971642  -0.66276594   0.00611704
   13 -379.97859374  -0.65789297   0.00487297
   14 -381.35060387  -0.65396117   0.00393180
   15 -382.79827196  -0.65077016   0.00319101
   16 -388.64125789  -0.64860629   0.00216387
   17 -383.50129860  -0.64627558   0.00233071
   18 -385.09078142  -0.64433530   0.00194029
   19 -388.19076863  -0.64287981   0.00145549
   20 -384.05832348  -0.64126484   0.00161497
   21 -386.02813316  -0.63994556   0.00131928
   22 -383.48576286  -0.63857549   0.00137007
   23 -381.41749240  -0.63717905   0.00139644
   24 -385.68771143  -0.63618142   0.00099763
   25 -385.34416365  -0.63525766   0.00092376
   26 -385.15454997  -0.63439617   0.00086149
   27 -385.16215466  -0.63360125   0.00079492
   28 -386.29726675  -0.63293010   0.00067116
   29 -385.20297868  -0.63224936   0.00068073
   30 -390.96045580  -0.63191953   0.00032983
   31 -390.37351970  -0.63159212   0.00032741
   32 -393.93350551  -0.63146254   0.00012958
   33 -393.23946174  -0.63131329   0.00014925
   34 -393.24007993  -0.63117227   0.00014102
   35 -394.44724013  -0.63109451   0.00007776
   36 -392.95935125  -0.63095696   0.00013755
   37 -390.24322995  -0.63070825   0.00024871
   38 -390.28917842  -0.63047163   0.00023662
   39 -395.65234656  -0.63046660   0.00000503
   40 -395.96991619  -0.63048026  -0.00001366
   41 -396.91101960  -0.63053029  -0.00005003
   42 -397.37829769  -0.63059654  -0.00006625
   43 -397.11763052  -0.63065042  -0.00005388
   44 -397.80239445  -0.63072637  -0.00007595
