  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1405.88    775.02     42.64     47.77   1147.86
  2     1405.09    774.17     42.58     47.77   1147.33
  3     1405.78    780.28     42.65     47.77   1146.18
  4     1406.12    778.72     42.65     47.77   1146.98
  5     1404.59    787.73     42.77     47.77   1142.73
  6     1405.08    783.62     42.71     47.77   1144.46
  7     1405.67    782.48     42.65     47.77   1145.41
  8     1405.42    784.48     42.70     47.77   1144.55
  9     1405.67    778.65     42.69     47.77   1146.54
  10     1405.22    777.37     42.76     47.77   1146.45
  11     1406.09    784.12     42.61     47.77   1145.35
  12     1405.82    777.22     42.77     47.77   1147.09
  13     1404.97    783.87     42.74     47.77   1144.27
  14     1405.50    787.76     42.67     47.77   1143.67
  15     1406.01    782.93     42.70     47.77   1145.61
  16     1404.87    781.75     42.80     47.77   1144.79
  17     1405.10    786.39     42.71     47.77   1143.66
  18     1405.41    785.13     42.75     47.77   1144.33
  19     1406.12    783.23     42.66     47.77   1145.64
  20     1405.35    784.79     42.79     47.77   1144.36
