   #           Energy [Eh]      SASA
No   1     -763.9187664675     6298.1
No   2     -763.9192194640     6723.7
No   3     -763.9123493534     6798.1
No   4     -763.9123229477     6582.7
No   5     -763.9057351726     6679.9
No   6     -763.9206021998     6575.9
No   7     -763.9107274024     6379.1
No   8     -763.9127221995     6439.3
No   9     -763.8984596518     6535.3
No  10     -763.9132994746     6417.2
No  11     -763.9010215456     6194.1
No  12     -763.9014227247     6718.7
No  13     -763.9076308986     6662.6
No  14     -763.9075539015     6492.0
No  15     -763.8989600964     6634.6
No  16     -763.8918419122     6688.6
No  17     -763.8910504744     6801.5
No  18     -763.9045027933     6236.2
No  19     -763.8973682320     6651.2
No  20     -763.8948570701     6580.8
