   #   Energy       Run. Aver.   Diff / au.
    1 -440.20322089  -0.70150841  -0.70150841
    2 -397.20354942  -1.01800045  -0.31649204
    3 -390.67176810  -0.99168932   0.02631113
    4 -385.80770486  -0.89089512   0.10079420
    5 -386.06510570  -0.81560403   0.07529110
    6 -389.26384413  -0.77051006   0.04509396
    7 *************  -5.74644277  -4.97593271
    8 -388.71978485  -5.72756206   0.01888072
    9 -392.01276306  -5.15848086   0.56908119
   10 -391.26547207  -4.64807677   0.51040409
   11 -383.45334072  -4.23467594   0.41340083
   12 -383.96177687  -3.89832638   0.33634957
   13 -383.74173987  -3.61962294   0.27870343
   14 -382.79525997  -3.38474413   0.23487881
   15 -384.31243114  -3.18426532   0.20047881
   16 -384.31917548  -3.01099703   0.17326829
   17 -383.10935462  -2.85960046   0.15139657
   18 -384.80086223  -2.72639058   0.13320988
   19 -390.07687820  -2.60860250   0.11778808
   20 -387.60200503  -2.50316712   0.10543538
   21 -391.34774078  -2.40864568   0.09452144
   22 -391.25681852  -2.32320660   0.08543908
   23 -392.97702491  -2.24571108   0.07749552
   24 -395.94928962  -2.17520186   0.07050922
   25 -396.54147206  -2.11065058   0.06455128
