  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.545070     0.0000   0.4578
     2   -320.545064     0.0036   0.4550
     3   -320.542194     1.8048   0.0218
     4   -320.541915     1.9799   0.0162
     5   -320.541793     2.0561   0.0142
     6   -320.541676     2.1298   0.0126
     7   -320.540961     2.5781   0.0059
     8   -320.540951     2.5849   0.0058
     9   -320.540712     2.7346   0.0045
     10  -320.539789     3.3137   0.0017
     11  -320.539501     3.4943   0.0013
     12  -320.539207     3.6791   0.0009
     13  -320.539125     3.7305   0.0008
     14  -320.538517     4.1117   0.0004
     15  -320.538185     4.3202   0.0003
     16  -320.537788     4.5696   0.0002
     17  -320.537465     4.7720   0.0001
     18  -320.537465     4.7724   0.0001
     19  -320.537224     4.9232   0.0001
     20  -320.537220     4.9256   0.0001

Ensemble free energy [Eh]:     -320.5458077035
