   #   Energy       Run. Aver.   Diff / au.
    1 -424.77229268  -0.67691766  -0.67691766
    2 -378.48149080  -0.97849196  -0.30157429
    3 -368.81541714  -0.94876764   0.02972432
    4 -367.84244613  -0.85069320   0.09807444
    5 -371.04632965  -0.77919965   0.07149355
    6 -372.79082106  -0.73643077   0.04276888
    7 -375.67381801  -0.71064143   0.02578934
    8 -378.05957923  -0.69389711   0.01674432
    9 -377.24330325  -0.68173422   0.01216289
   10 -382.96560794  -0.67337396   0.00836026
   11 -381.18183426  -0.66662102   0.00675294
   12 -381.87018949  -0.66121892   0.00540210
   13 -382.36881674  -0.65681295   0.00440597
   14 -387.36132966  -0.65367585   0.00313710
   15 -388.41373248  -0.65115343   0.00252242
   16 -389.78648284  -0.64912145   0.00203198
   17 -382.76895732  -0.64669955   0.00242190
   18 -383.01961997  -0.64454728   0.00215227
   19 -381.37062286  -0.64249744   0.00204983
   20 -383.34351427  -0.64081492   0.00168253
   21 -382.17355152  -0.63922134   0.00159358
   22 -381.53073760  -0.63773011   0.00149123
   23 -384.06985423  -0.63654893   0.00118118
   24 -383.97680300  -0.63547292   0.00107601
   25 -385.18763958  -0.63456438   0.00090854
