  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.244957     0.0000   0.8207
     2   -127.242870     1.3100   0.0899
     3   -127.242777     1.3680   0.0815
     4   -127.239592     3.3667   0.0028
     5   -127.238893     3.8058   0.0013
     6   -127.238820     3.8514   0.0012
     7   -127.238744     3.8992   0.0011
     8   -127.237866     4.4500   0.0004
     9   -127.237688     4.5616   0.0004
     10  -127.237149     4.8999   0.0002
     11  -127.236572     5.2616   0.0001
     12  -127.236502     5.3062   0.0001
     13  -127.236090     5.5643   0.0001
     14  -127.235442     5.9712   0.0000
     15  -127.234478     6.5759   0.0000
     16  -127.234115     6.8040   0.0000
     17  -127.233937     6.9153   0.0000
     18  -127.233817     6.9904   0.0000
     19  -127.232998     7.5049   0.0000
     20  -127.231117     8.6848   0.0000

Ensemble free energy [Eh]:     -127.2451440632
