  cluster  E_norm [Eh]  De [kcal]    p
     1   -524.059585     0.0000   0.9588
     2   -524.056412     1.9909   0.0333
     3   -524.055058     2.8404   0.0079
     4   -524.048529     6.9377   0.0000
     5   -524.047700     7.4575   0.0000
     6   -524.045561     8.8001   0.0000
     7   -524.044817     9.2670   0.0000
     8   -524.043669     9.9872   0.0000
     9   -524.040745     ******   0.0000
     10  -524.040130     ******   0.0000
     11  -524.036702     ******   0.0000
     12  -524.034456     ******   0.0000
     13  -524.034347     ******   0.0000
     14  -524.034060     ******   0.0000
     15  -524.034020     ******   0.0000
     16  -524.033299     ******   0.0000
     17  -524.033198     ******   0.0000
     18  -524.033130     ******   0.0000
     19  -524.032908     ******   0.0000
     20  -524.032049     ******   0.0000

Ensemble free energy [Eh]:     -524.0596245790
