  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.621114     0.0000   0.8096
     2   -203.619178     1.2153   0.1041
     3   -203.618305     1.7631   0.0413
     4   -203.618106     1.8878   0.0335
     5   -203.616679     2.7832   0.0074
     6   -203.615697     3.3991   0.0026
     7   -203.614966     3.8583   0.0012
     8   -203.613288     4.9114   0.0002
     9   -203.612592     5.3477   0.0001
     10  -203.612076     5.6716   0.0001
     11  -203.611528     6.0152   0.0000
     12  -203.610331     6.7666   0.0000
     13  -203.610278     6.8002   0.0000
     14  -203.609945     7.0086   0.0000
     15  -203.609349     7.3831   0.0000
     16  -203.608979     7.6152   0.0000
     17  -203.608045     8.2013   0.0000
     18  -203.602599     ******   0.0000
     19  -203.602267     ******   0.0000
     20  -203.598617     ******   0.0000

Ensemble free energy [Eh]:     -203.6213138002
