   #           Energy [Eh]      SASA
No   1     -178.1340229347     2626.7
No   2     -178.1331710152     2621.9
No   3     -178.1214885188     2760.2
No   4     -178.1292710203     2702.4
No   5     -178.1313945106     2755.7
No   6     -178.1222674392     2841.7
No   7     -178.1259111225     2574.9
No   8     -178.1161071695     2713.4
No   9     -178.1285241465     2611.1
No  10     -178.1241357360     2693.5
No  11     -178.1154204702     2726.8
No  12     -178.1182039677     2761.0
No  13     -178.1208148721     2669.9
No  14     -178.1314852700     2598.6
No  15     -178.1273013920     2652.2
No  16     -178.1256916898     2749.0
No  17     -178.1209109466     2606.5
No  18     -178.1243958550     2645.2
No  19     -178.1240847000     2651.7
No  20     -178.1157778416     2814.0
