  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.472961     0.0000   0.9353
     2   -218.469936     1.8985   0.0380
     3   -218.469232     2.3400   0.0180
     4   -218.468539     2.7750   0.0086
     5   -218.462764     6.3986   0.0000
     6   -218.462754     6.4047   0.0000
     7   -218.460796     7.6337   0.0000
     8   -218.460076     8.0857   0.0000
     9   -218.460010     8.1267   0.0000
     10  -218.459698     8.3230   0.0000
     11  -218.458943     8.7967   0.0000
     12  -218.458218     9.2515   0.0000
     13  -218.458113     9.3172   0.0000
     14  -218.458113     9.3175   0.0000
     15  -218.457710     9.5704   0.0000
     16  -218.457682     9.5875   0.0000
     17  -218.457107     9.9487   0.0000
     18  -218.456656     ******   0.0000
     19  -218.455671     ******   0.0000
     20  -218.455595     ******   0.0000

Ensemble free energy [Eh]:     -218.4730241936
