  cluster  E_norm [Eh]  De [kcal]    p
     1   -906.141166     0.0000   0.9106
     2   -906.138968     1.3788   0.0888
     3   -906.133739     4.6599   0.0003
     4   -906.133203     4.9964   0.0002
     5   -906.128918     7.6855   0.0000
     6   -906.127920     8.3114   0.0000
     7   -906.126448     9.2356   0.0000
     8   -906.125969     9.5359   0.0000
     9   -906.125604     9.7649   0.0000
     10  -906.124996     ******   0.0000
     11  -906.121486     ******   0.0000
     12  -906.120536     ******   0.0000
     13  -906.118517     ******   0.0000
     14  -906.118123     ******   0.0000
     15  -906.117922     ******   0.0000
     16  -906.116654     ******   0.0000
     17  -906.115313     ******   0.0000
     18  -906.113705     ******   0.0000
     19  -906.110761     ******   0.0000
     20  -906.110165     ******   0.0000

Ensemble free energy [Eh]:     -906.1412539572
