  cluster  E_norm [Eh]  De [kcal]    p
     1   -422.181878     0.0000   0.7301
     2   -422.180741     0.7136   0.2189
     3   -422.178389     2.1896   0.0181
     4   -422.178181     2.3197   0.0146
     5   -422.177567     2.7051   0.0076
     6   -422.177386     2.8188   0.0063
     7   -422.177074     3.0148   0.0045
     8   -422.169996     7.4559   0.0000
     9   -422.169840     7.5538   0.0000
     10  -422.167968     8.7287   0.0000
     11  -422.167785     8.8434   0.0000
     12  -422.167681     8.9090   0.0000
     13  -422.167537     8.9990   0.0000
     14  -422.165961     9.9878   0.0000
     15  -422.165911     ******   0.0000
     16  -422.165851     ******   0.0000
     17  -422.165725     ******   0.0000
     18  -422.165662     ******   0.0000
     19  -422.165152     ******   0.0000
     20  -422.164758     ******   0.0000
     21  -422.164606     ******   0.0000
     22  -422.164143     ******   0.0000
     23  -422.163989     ******   0.0000
     24  -422.163740     ******   0.0000
     25  -422.163576     ******   0.0000
     26  -422.163013     ******   0.0000
     27  -422.162297     ******   0.0000
     28  -422.161594     ******   0.0000
     29  -422.161481     ******   0.0000
     30  -422.161014     ******   0.0000
     31  -422.160860     ******   0.0000
     32  -422.160731     ******   0.0000
     33  -422.160344     ******   0.0000
     34  -422.160193     ******   0.0000
     35  -422.159818     ******   0.0000
     36  -422.159805     ******   0.0000
     37  -422.159521     ******   0.0000
     38  -422.159328     ******   0.0000
     39  -422.159265     ******   0.0000
     40  -422.159027     ******   0.0000
     41  -422.158965     ******   0.0000
     42  -422.158228     ******   0.0000
     43  -422.157929     ******   0.0000
     44  -422.157860     ******   0.0000
     45  -422.157397     ******   0.0000
     46  -422.157268     ******   0.0000
     47  -422.157034     ******   0.0000
     48  -422.156444     ******   0.0000
     49  -422.156401     ******   0.0000
     50  -422.155920     ******   0.0000
     51  -422.155816     ******   0.0000
     52  -422.155664     ******   0.0000
     53  -422.155598     ******   0.0000
     54  -422.155348     ******   0.0000
     55  -422.155110     ******   0.0000
     56  -422.155085     ******   0.0000
     57  -422.154814     ******   0.0000
     58  -422.154647     ******   0.0000
     59  -422.154166     ******   0.0000
     60  -422.154133     ******   0.0000
     61  -422.153734     ******   0.0000
     62  -422.153115     ******   0.0000
     63  -422.153052     ******   0.0000
     64  -422.152679     ******   0.0000
     65  -422.152679     ******   0.0000
     66  -422.152084     ******   0.0000
     67  -422.151685     ******   0.0000
     68  -422.151559     ******   0.0000
     69  -422.151506     ******   0.0000
     70  -422.150751     ******   0.0000
     71  -422.150722     ******   0.0000
     72  -422.150710     ******   0.0000
     73  -422.150672     ******   0.0000
     74  -422.150648     ******   0.0000
     75  -422.150598     ******   0.0000
     76  -422.149936     ******   0.0000
     77  -422.149503     ******   0.0000
     78  -422.149464     ******   0.0000
     79  -422.149293     ******   0.0000
     80  -422.148861     ******   0.0000
     81  -422.147768     ******   0.0000
     82  -422.147725     ******   0.0000
     83  -422.147500     ******   0.0000
     84  -422.145653     ******   0.0000
     85  -422.145377     ******   0.0000
     86  -422.144331     ******   0.0000
     87  -422.144176     ******   0.0000
     88  -422.143271     ******   0.0000
     89  -422.143201     ******   0.0000
     90  -422.142020     ******   0.0000
     91  -422.141685     ******   0.0000
     92  -422.141576     ******   0.0000
     93  -422.140855     ******   0.0000
     94  -422.140116     ******   0.0000
     95  -422.138895     ******   0.0000
     96  -422.138408     ******   0.0000
     97  -422.138392     ******   0.0000
     98  -422.138251     ******   0.0000
     99  -422.136242     ******   0.0000
     100  -422.133900     ******   0.0000
     101  -422.133366     ******   0.0000
     102  -422.133229     ******   0.0000
     103  -422.113020     ******   0.0000
