  cluster  E_norm [Eh]  De [kcal]    p
     1   -422.181878     0.0000   0.7301
     2   -422.180741     0.7136   0.2189
     3   -422.178389     2.1896   0.0181
     4   -422.178181     2.3197   0.0146
     5   -422.177567     2.7051   0.0076
     6   -422.177386     2.8188   0.0063
     7   -422.177074     3.0148   0.0045
     8   -422.169996     7.4559   0.0000
     9   -422.169840     7.5538   0.0000
     10  -422.167968     8.7287   0.0000
     11  -422.167785     8.8434   0.0000
     12  -422.167681     8.9090   0.0000
     13  -422.167537     8.9990   0.0000
     14  -422.165961     9.9878   0.0000
     15  -422.165911     ******   0.0000
     16  -422.165851     ******   0.0000
     17  -422.165725     ******   0.0000
     18  -422.165662     ******   0.0000
     19  -422.165152     ******   0.0000
     20  -422.164758     ******   0.0000

Ensemble free energy [Eh]:     -422.1821750538
