  cluster  E_norm [Eh]  De [kcal]    p
     1   -906.421134     0.0000   1.0000
     2   -906.383216     ******   0.0000
     3   -906.371886     ******   0.0000
     4   -906.370332     ******   0.0000
     5   -906.369429     ******   0.0000
     6   -906.366083     ******   0.0000
     7   -906.363403     ******   0.0000
     8   -906.363018     ******   0.0000
     9   -906.362085     ******   0.0000
     10  -906.361430     ******   0.0000
     11  -906.360377     ******   0.0000
     12  -906.359162     ******   0.0000
     13  -906.359045     ******   0.0000
     14  -906.358953     ******   0.0000
     15  -906.358610     ******   0.0000
     16  -906.357174     ******   0.0000
     17  -906.356889     ******   0.0000
     18  -906.354968     ******   0.0000
     19  -906.354513     ******   0.0000
     20  -906.352387     ******   0.0000

Ensemble free energy [Eh]:     -906.4211336801
