  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.239954     0.0000   0.9250
     2   -509.237486     1.5486   0.0677
     3   -509.235230     2.9641   0.0062
     4   -509.232655     4.5800   0.0004
     5   -509.231990     4.9976   0.0002
     6   -509.231984     5.0010   0.0002
     7   -509.231750     5.1479   0.0002
     8   -509.231231     5.4738   0.0001
     9   -509.227431     7.8586   0.0000
     10  -509.224276     9.8384   0.0000
     11  -509.223451     ******   0.0000
     12  -509.223312     ******   0.0000
     13  -509.222296     ******   0.0000
     14  -509.218380     ******   0.0000
     15  -509.217659     ******   0.0000
     16  -509.216728     ******   0.0000
     17  -509.216507     ******   0.0000
     18  -509.216059     ******   0.0000
     19  -509.215685     ******   0.0000
     20  -509.213834     ******   0.0000

Ensemble free energy [Eh]:     -509.2400276540
