  cluster  E_norm [Eh]  De [kcal]    p
     1   -636.528743     0.0000   0.9999
     2   -636.519515     5.7908   0.0001
     3   -636.508227     ******   0.0000
     4   -636.508183     ******   0.0000
     5   -636.508032     ******   0.0000
     6   -636.507547     ******   0.0000
     7   -636.504649     ******   0.0000
     8   -636.504088     ******   0.0000
     9   -636.504064     ******   0.0000
     10  -636.501945     ******   0.0000
     11  -636.496637     ******   0.0000
     12  -636.496451     ******   0.0000
     13  -636.495664     ******   0.0000
     14  -636.494455     ******   0.0000
     15  -636.494103     ******   0.0000
     16  -636.493303     ******   0.0000
     17  -636.490315     ******   0.0000
     18  -636.490011     ******   0.0000
     19  -636.488504     ******   0.0000
     20  -636.486332     ******   0.0000

Ensemble free energy [Eh]:     -636.5287429770
