   #           Energy [Eh]      SASA
No   1     -636.5287429233     6031.4
No   2     -636.5195147333     5861.4
No   3     -636.5081830848     5717.8
No   4     -636.5019447977     5938.5
No   5     -636.5040635706     5930.3
No   6     -636.5082271305     5862.1
No   7     -636.4964506704     5692.7
No   8     -636.5046491423     6054.8
No   9     -636.5040881115     5684.4
No  10     -636.4885036919     5702.5
No  11     -636.4863318703     5775.0
No  12     -636.5080324204     6024.3
No  13     -636.4941033479     5797.4
No  14     -636.4900114165     5932.3
No  15     -636.5075467973     5912.6
No  16     -636.4933030080     6026.7
No  17     -636.4966374001     6030.4
No  18     -636.4903151400     6054.4
No  19     -636.4956641881     6107.8
No  20     -636.4944548210     5971.0
