  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.005039     0.0000   0.9654
     2   -193.000720     2.7101   0.0100
     3   -192.999934     3.2032   0.0043
     4   -192.999904     3.2224   0.0042
     5   -192.999833     3.2665   0.0039
     6   -192.999500     3.4758   0.0027
     7   -192.999327     3.5844   0.0023
     8   -192.999254     3.6303   0.0021
     9   -192.999090     3.7327   0.0018
     10  -192.998948     3.8223   0.0015
     11  -192.997799     4.5430   0.0005
     12  -192.997361     4.8180   0.0003
     13  -192.997343     4.8294   0.0003
     14  -192.997073     4.9987   0.0002
     15  -192.996649     5.2648   0.0001
     16  -192.996641     5.2697   0.0001
     17  -192.996566     5.3170   0.0001
     18  -192.996465     5.3801   0.0001
     19  -192.995816     5.7875   0.0001
     20  -192.995603     5.9213   0.0000

Ensemble free energy [Eh]:     -193.0050720818
