  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.237244     0.0000   0.7401
     2   -509.236236     0.6325   0.2545
     3   -509.232016     3.2806   0.0029
     4   -509.231702     3.4777   0.0021
     5   -509.229079     5.1238   0.0001
     6   -509.228939     5.2120   0.0001
     7   -509.228804     5.2967   0.0001
     8   -509.226904     6.4884   0.0000
     9   -509.224772     7.8267   0.0000
     10  -509.224067     8.2691   0.0000
     11  -509.223832     8.4164   0.0000
     12  -509.222907     8.9968   0.0000
     13  -509.221666     9.7755   0.0000
     14  -509.217845     ******   0.0000
     15  -509.217567     ******   0.0000
     16  -509.216764     ******   0.0000
     17  -509.214941     ******   0.0000
     18  -509.211408     ******   0.0000
     19  -509.210444     ******   0.0000
     20  -509.206689     ******   0.0000

Ensemble free energy [Eh]:     -509.2375284465
