   #   Energy       Run. Aver.   Diff / au.
    1 -422.79582304  -0.67376796  -0.67376796
    2 -378.09232988  -0.97503217  -0.30126421
    3 -368.38543348  -0.94612935   0.02890282
    4 -367.89125115  -0.84893929   0.09719005
    5 -371.07517395  -0.77798260   0.07095670
    6 -372.88328646  -0.73553060   0.04245200
    7 -379.77795696  -0.71084946   0.02468114
    8 -376.56953501  -0.69392084   0.01692861
    9 -381.29867141  -0.68245291   0.01146793
   10 -383.04008022  -0.67410214   0.00835077
   11 -381.46863909  -0.66732541   0.00677673
   12 -380.55634561  -0.66168816   0.00563726
   13 -382.16900230  -0.65720351   0.00448465
   14 -382.11369024  -0.65343556   0.00376795
   15 -379.67925308  -0.64995915   0.00347641
   16 -383.03248880  -0.64726949   0.00268966
   17 -382.90709102  -0.64493079   0.00233870
   18 -388.10838222  -0.64333193   0.00159886
   19 -392.77139095  -0.64233142   0.00100052
   20 -388.46049662  -0.64111738   0.00121404
   21 -387.24342504  -0.63991643   0.00120094
   22 -388.25958601  -0.63889887   0.00101756
   23 -388.22333623  -0.63797525   0.00092362
   24 -389.15663116  -0.63719449   0.00078077
   25 -389.42544956  -0.63649903   0.00069545
   26 -388.77443240  -0.63582045   0.00067858
   27 -388.85913768  -0.63519776   0.00062269
   28 -389.88562738  -0.63467997   0.00051779
   29 -389.70462551  -0.63419156   0.00048841
   30 -389.74994691  -0.63373909   0.00045247
   31 -390.85091530  -0.63337357   0.00036552
   32 -391.79512738  -0.63308064   0.00029293
   33 -390.86159387  -0.63276258   0.00031806
   34 -391.50446725  -0.63249262   0.00026996
   35 -392.52389939  -0.63228588   0.00020674
   36 -393.19785243  -0.63212221   0.00016367
   37 -393.06451404  -0.63196281   0.00015940
   38 -393.18326411  -0.63181689   0.00014592
   39 -393.93306822  -0.63170944   0.00010745
   40 -393.48951530  -0.63159065   0.00011879
   41 -393.74584908  -0.63148735   0.00010331
   42 -392.33432403  -0.63133577   0.00015158
   43 -395.37800901  -0.63130292   0.00003285
   44 -395.40066226  -0.63127509   0.00002784
   45 -395.31500684  -0.63124557   0.00002952
   46 -394.97007844  -0.63120534   0.00004022
   47 -395.44127331  -0.63118258   0.00002276
   48 -394.62077378  -0.63113389   0.00004869
   49 -395.12976201  -0.63110321   0.00003068
   50 -395.20807796  -0.63107661   0.00002660
   51 -395.25127773  -0.63105249   0.00002412
   52 -395.91478097  -0.63104968   0.00000281
   53 -395.41429806  -0.63103232   0.00001735
   54 -392.75305963  -0.63093681   0.00009552
   55 -391.85744776  -0.63081739   0.00011941
   56 -391.71069784  -0.63069764   0.00011975
   57 -391.02796966  -0.63056300   0.00013464
   58 -390.90846947  -0.63042945   0.00013354
   59 -391.68497376  -0.63032143   0.00010802
   60 -391.04724532  -0.63020050   0.00012093
   61 -391.28124525  -0.63008943   0.00011107
   62 -390.92176729  -0.62997286   0.00011657
   63 -390.32591968  -0.62984484   0.00012802
   64 -390.34555655  -0.62972113   0.00012371
   65 -390.01592300  -0.62959320   0.00012792
   66 -389.92859182  -0.62946698   0.00012622
   67 -390.51089370  -0.62935841   0.00010858
   68 -393.09904851  -0.62931394   0.00004447
   69 -392.83710067  -0.62926564   0.00004830
   70 -393.27310438  -0.62922859   0.00003705
   71 -393.44462683  -0.62919659   0.00003200
   72 -393.11600504  -0.62915828   0.00003831
   73 -393.40196621  -0.62912718   0.00003111
   74 -394.94885360  -0.62913032  -0.00000314
   75 -394.21526264  -0.62911825   0.00001207
   76 -394.40848198  -0.62911035   0.00000790
   77 -394.71606150  -0.62910908   0.00000128
   78 -395.26279738  -0.62911909  -0.00001001
   79 -396.27272803  -0.62914936  -0.00003027
   80 -395.97291784  -0.62917316  -0.00002380
   81 -398.18206443  -0.62923975  -0.00006659
   82 -396.33840736  -0.62926941  -0.00002966
   83 -396.66260726  -0.62930414  -0.00003473
   84 -394.81158815  -0.62930298   0.00000116
   85 -394.40396149  -0.62929379   0.00000919
   86 -395.49108439  -0.62930486  -0.00001107
   87 -395.63850692  -0.62931861  -0.00001375
   88 -394.63006176  -0.62931382   0.00000479
   89 -395.67625300  -0.62932765  -0.00001384
   90 -395.32740443  -0.62933522  -0.00000756
   91 -395.58542312  -0.62934706  -0.00001184
   92 -395.17792320  -0.62935163  -0.00000457
   93 -395.58499778  -0.62936301  -0.00001137
   94 -395.67284077  -0.62937570  -0.00001269
   95 -395.75119855  -0.62938945  -0.00001375
   96 -395.38420790  -0.62939684  -0.00000739
   97 -395.62453518  -0.62940796  -0.00001112
   98 -395.77461280  -0.62942132  -0.00001337
   99 -396.66690247  -0.62944881  -0.00002748
  100 -396.36264280  -0.62947103  -0.00002223
  101 -395.74044601  -0.62948295  -0.00001192
  102 -395.72678697  -0.62949432  -0.00001137
  103 -395.05052995  -0.62949500  -0.00000068
  104 -394.83148106  -0.62949221   0.00000279
  105 -395.14495960  -0.62949420  -0.00000199
  106 -395.17063085  -0.62949657  -0.00000238
  107 -396.55512672  -0.62951953  -0.00002296
  108 -396.51251544  -0.62954163  -0.00002210
  109 -394.91457486  -0.62953995   0.00000168
