  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.300157     0.0000   0.9188
     2   -458.297219     1.8436   0.0409
     3   -458.297114     1.9095   0.0366
     4   -458.294556     3.5151   0.0024
     5   -458.292976     4.5063   0.0005
     6   -458.292815     4.6074   0.0004
     7   -458.292585     4.7520   0.0003
     8   -458.290454     6.0892   0.0000
     9   -458.289878     6.4507   0.0000
     10  -458.289390     6.7564   0.0000
     11  -458.287496     7.9453   0.0000
     12  -458.286553     8.5370   0.0000
     13  -458.285619     9.1232   0.0000
     14  -458.283674     ******   0.0000
     15  -458.283409     ******   0.0000
     16  -458.282517     ******   0.0000
     17  -458.281938     ******   0.0000
     18  -458.280439     ******   0.0000
     19  -458.270624     ******   0.0000
     20  -458.269183     ******   0.0000

Ensemble free energy [Eh]:     -458.3002373161
