   #           Energy [Eh]      SASA
No   1     -203.6148034309     3004.3
No   2     -203.6220938253     2938.9
No   3     -203.6170767680     3024.3
No   4     -203.6230313429     2758.3
No   5     -203.6130623253     2883.6
No   6     -203.6030601789     2950.8
No   7     -203.6150845233     2932.9
No   8     -203.6073854700     2937.4
No   9     -203.6145992877     2886.2
No  10     -203.6184184485     2885.6
No  11     -203.6066128154     2943.2
No  12     -203.6021237200     2931.3
No  13     -203.6137344196     2761.0
No  14     -203.6109545881     2939.3
No  15     -203.6145400171     3051.5
No  16     -203.6129243922     2890.1
No  17     -203.6120759751     2847.8
No  18     -203.6124662425     2961.9
No  19     -203.6089891480     3124.2
No  20     -203.6041274423     2793.0
